,concept,height_meters,height_centimeters,height_millimeters,height_inches,height_feet,length_meters,length_centimeters,length_millimeters,length_inches,length_feet,temperature_celsius,temperature_fahrenheit,temperature_kelvin,value_us dollars,value_euros,value_pounds,weight_kilograms,weight_grams,weight_pounds,weight_ounces,width_meters,width_centimeters,width_millimeters,width_inches,width_feet,texture,colour,material,shape,pattern,location,disposition,model_name,Unnamed: 0
4538,toothbrush,0.25,12.5,150.0,6.0,0.1,0.25,25.4,150.0,6.0,0.25,23.5,25.0,370.15,2.5,0.5,0.0,,,0.25,0.5,0.5,2.5,15.2,,0.25,['soft'],,['nylon'],"['oval', 'rectangle', 'round']",[],['bathroom'],,llava_7b_standard,3738.0
4539,toothbrush,0.35,25.0,150.0,6.0,0.1,0.25,25.0,18500.0,6.0,0.5,10.5,0.0,310.15,,15.32,0.0,,0.15,0.1,,0.5,1.5,25.0,1.0,,['soft'],['white'],,[],[],['bathroom'],[],llava_7b_standard,3739.0
4540,truck,3.2,,2500.0,76.0,12.5,3.71,5000.0,10750.0,305.7,15.0,37.5,68.0,300.15,35000.0,25000.0,3000.0,1500.0,15000.0,0.0,,2.75,250.0,2500.0,85.0,8.5,[],['white'],['metal'],['rectangle'],[],['highway'],[],llava_7b_standard,3740.0
4541,truck,2.8,200.0,15000.0,78.0,10.5,6.5,5100.0,10500.0,21.0,18.0,20.5,75.0,295.3,0.24,50000.0,14000.0,1000.0,,3000.0,0.0,,205.0,2500.0,96.5,7.5,[],"['black', 'blue', 'red', 'silver', 'white']","['aluminium', 'fiberglass', 'steel']",['rectangle'],[],['highway'],[],llava_7b_standard,3741.0
4542,truck,3.5,2000.0,1200000.0,,8.5,5.1,3000.0,3000.0,20.0,12.5,37.5,68.0,293.15,30000.0,50000.0,5000.0,2500.0,0.0,5000.0,5000.0,2.75,2500.0,2500.0,102.8,8.5,"['bumpy', 'smooth']",,"['aluminium', 'fiberglass', 'steel']",['rectangle'],[],['road'],[],llava_7b_standard,3742.0
4543,truck,3.5,300.0,,76.0,10.0,6.5,350.0,12500.0,,18.5,15.0,32.0,300.15,,25000.0,4000.0,5000.0,1500.0,0.5,,3.75,208.0,2500.0,80.0,7.5,[],['white'],['steel'],['rectangle'],[],['highway'],"['heavy', 'professional']",llava_7b_standard,3743.0
4544,truck,3.5,2400.0,,85.0,10.0,5.1,400.0,25000.0,10.5,20.0,25.0,68.5,300.15,15000.0,30000.0,2500.0,3500.0,200000.0,5000.0,5000.0,1.5,2000.0,,80.0,8.5,[],['black'],['steel'],['rectangle'],[],['highway'],[],llava_7b_standard,3744.0
4545,truck,3.5,180.0,2500.0,72.0,8.5,12.0,300.0,,20.0,20.5,15.0,32.0,300.15,30000.0,30000.0,500.0,3400.0,15000.0,3000.0,1000.0,0.317,,1890.0,84.0,8.5,[],['white'],"['aluminium', 'rubber', 'steel']",['rectangle'],[],['highway'],[],llava_7b_standard,3745.0
4546,truck,0.375,3.1,2056.0,72.0,10.0,5.0,300.0,15000.0,205.6,20.0,0.0,65.0,293.15,30000.0,0.5,3000.0,2500.0,10000.0,5000.0,1024.0,2.5,,150000.0,80.0,7.5,[],['black'],['steel'],['rectangle'],[],['highway'],[],llava_7b_standard,3746.0
4547,truck,,,3100.0,,8.5,12.5,500.0,13000.0,20.0,0.125,0.0,65.0,295.15,29000.0,10000.0,2000.0,1500.0,15000.0,3800.0,3500.0,0.75,2500.0,2500.0,,7.5,[],['white'],['steel'],['rectangle'],[],['highway'],[],llava_7b_standard,3747.0
4548,truck,3.5,300.0,1500.0,0.0,10.0,12.5,,1000000.0,21.0,20.0,15.0,60.0,273.15,0.0,12000.0,3500.0,10000.0,10000.0,3500.0,3000.0,2.5,200.0,3000.0,79.0,7.5,[],['white'],['steel'],['rectangle'],[],['highway'],[],llava_7b_standard,3748.0
4549,truck,0.6,3.5,2500.0,78.0,8.0,10.0,,,350.0,20.0,15.0,50.0,273.15,,30000.0,,1500.0,,10000.0,3000.0,2.5,250.0,2500.0,96.0,8.5,[],['black'],['steel'],['rectangle'],[],,[],llava_7b_standard,3749.0
4550,truck,3.0,192.8,1500.0,,10.0,0.15,5000.0,,10.0,15.0,15.0,0.0,293.15,35000.0,25000.0,3500.0,2000.0,12345.0,3200.0,3200.0,,2500.0,150000.0,78.0,7.5,[],['black'],,[],[],['highway'],[],llava_7b_standard,3750.0
4551,truck,2.5,300.0,3000.0,82.0,10.0,12.5,516.0,,250.0,20.0,0.0,75.0,287.15,50000.0,30000.0,3000.0,,10500.0,1500.0,0.0,2.7,180.0,2000.0,76.0,7.5,[],['black'],['steel'],['rectangle'],[],,['personal'],llava_7b_standard,3751.0
4552,truck,3.5,2.5,1650.0,,10.0,5.5,500.0,1500.0,10.0,20.0,28.5,68.5,300.0,30000.0,15000.0,0.123456789,1500.0,2000.0,5000.0,4535.9,2.5,1025.0,2500.0,84.0,8.5,['metallic'],['black'],"['aluminium', 'fiberglass', 'steel']",['rectangle'],[],['highway'],[],llava_7b_standard,3752.0
4553,truck,0.2194,1500.0,2300.0,84.0,10.0,,300.0,,20.0,20.5,20.5,60.0,293.15,40000.0,0.5,3000.0,1500.0,,4500.0,0.85346523157955,3.5,250.0,2080.0,120.0,8.5,[],['silver'],"['aluminium', 'glass', 'rubber', 'steel']",['rectangle'],[],['highway'],[],llava_7b_standard,3753.0
4554,truck,3.25,,1500.0,75.0,10.0,,2500.0,,20.0,,20.5,70.0,273.15,30000.0,15000.0,,3500.0,0.0,3000.0,5000.0,0.796,200.0,2500.0,78.0,8.5,[],['black'],['steel'],['rectangle'],[],['highway'],[],llava_7b_standard,3754.0
4555,truck,3.5,210.0,3000.0,80.0,10.0,,3000.0,1500.0,20.0,20.0,30.5,0.0,300.15,36000.0,100000.0,,5000.0,30000.0,,4950.0,2.4,2385.0,1500.0,105.0,7.5,[],['white'],['steel'],['rectangular cuboid'],[],,[],llava_7b_standard,3755.0
4556,truck,4.25,2000.0,1500.0,72.0,,,1500.0,30500.0,208.5,20.5,10.5,68.5,293.15,12000.0,15000.0,2500.0,1.5,1000000.0,3500.0,4000.0,2.4,240.0,2000.0,80.0,7.5,[],['black'],['aluminium'],['rectangular cuboid'],,['highway'],[],llava_7b_standard,3756.0
4557,truck,2.5,,2000.0,30.0,7.5,5.94,3500.0,5000.0,250.0,30.0,10.5,75.0,300.15,50000.0,25000.0,5000.0,1500.0,,3500.0,3500.0,2.85,180.0,200000.0,86.4,7.5,[],,['steel'],['rectangle'],[],['highway'],[],llava_7b_standard,3757.0
4558,truck,2.5,230.5,1050.0,78.0,10.5,5.1,3500.0,3500.0,20.7,10.5,15.0,70.0,283.15,0.5,20000.0,5000.0,3500.0,75000.0,1000.0,0.5,2.15,1.85,1500.0,80.0,8.5,[],['black'],['steel'],['rectangle'],[],['highway'],[],llava_7b_standard,3758.0
4559,truck,3.5,150.0,2500.0,80.0,8.5,,300.0,,30.0,20.0,20.5,70.0,273.15,35000.0,10000.0,3500.0,,,3500.0,3500.0,2.5,200.5,1800.0,96.7,7.0,[],['white'],['steel'],,[],['highway'],[],llava_7b_standard,3759.0
4560,broccoli,0.5,30.0,20.0,12.0,3.5,0.45,20.5,20.0,0.5,3.0,15.0,72.0,350.0,2.49,1.5,,0.5,150.0,1.5,7.5,0.5,10.3,25.0,0.5,2.5,[],"['dark green', 'green']",[],['tree'],[],['garden'],[],llava_7b_standard,3760.0
4561,broccoli,0.4,30.5,15.2,12.0,3.0,0.35,15.0,75.0,12.5,2.0,10.5,68.0,295.15,0.5,1.5,2.5,1.5,150.0,3.0,0.25,0.35,12.5,50.0,6.0,1.0,['fibrous'],['green'],[],[],[],['garden'],[],llava_7b_standard,3761.0
4562,broccoli,0.48,25.0,250.0,1.5,2.0,0.3,30.0,70.0,6.0,2.0,10.5,68.5,305.15,2.99,,,1.5,123.456,,1.5,0.3,12.5,35.0,4.5,3.0,['fibrous'],['green'],[],[],[],['garden'],[],llava_7b_standard,3762.0
4563,broccoli,,30.0,30.0,12.0,3.5,0.35,15.0,50.0,0.5,3.0,20.5,60.0,298.15,1.5,,1.5,1.5,123.456,1.5,0.5,,15.0,10.0,1.5,2.5,['fibrous'],['green'],[],['conical'],[],['garden'],[],llava_7b_standard,3763.0
4564,broccoli,0.675,30.5,150.0,12.0,3.0,0.35,20.5,100.0,8.0,3.0,25.0,60.0,300.0,0.25,1.5,1.25,1.5,150.0,2.0,5.0,0.3,15.0,120.0,3.0,0.5,['fibrous'],['green'],[],['round'],[],"['farm', 'garden', 'market']",[],llava_7b_standard,3764.0
4565,broccoli,0.5,30.0,150.0,10.5,3.0,0.3,25.0,50.0,3.5,3.0,15.0,65.0,273.15,2.5,1.5,0.75,1.5,150.0,1.75,10.5,0.3,12.5,7.5,0.5,2.0,[],['green'],[],[],[],"['farm', 'garden', 'market']",[],llava_7b_standard,3765.0
4566,broccoli,0.5,25.0,30.0,12.0,2.5,0.3,15.0,100.0,10.5,1.5,24.5,72.6,370.0,2.5,,1.25,1.5,,,6.8,0.3,15.0,50.0,1.0,3.5,['fibrous'],['green'],['plastic'],[],[],['garden'],[],llava_7b_standard,3766.0
4567,broccoli,0.5,12.5,125.0,2.0,1.0,0.5,15.0,10.5,0.5,1.2,0.0,55.0,373.5,2.5,,1.25,1.5,100.0,2.5,6.0,0.25,12.5,50.0,,2.5,[],['green'],[],[],[],['garden'],[],llava_7b_standard,3767.0
4568,broccoli,0.7,,12.5,1.0,3.5,0.25,15.0,50.3,6.0,3.0,0.0,0.0,305.15,1.25,1.5,1.5,0.529,0.25,,12.5,0.25,12.5,50.0,0.5,0.5,['fibrous'],['green'],[],['conical'],[],"['farm', 'garden', 'market']",[],llava_7b_standard,3768.0
4569,broccoli,0.4,30.5,120.0,2.5,0.6,0.5,20.5,50.0,6.5,3.2,25.0,72.0,300.15,2.5,1.5,2.35,1.23456789,,3.5,12.0,0.3,7.5,150.0,6.0,3.0,['fibrous'],['green'],[],[],[],['garden'],[],llava_7b_standard,3769.0
4570,broccoli,0.5,35.0,25.0,24.0,3.0,0.35,,100.0,1.0,2.4,35.0,32.0,300.0,0.67,,1.23,0.5,100.0,0.5,8.0,0.35,15.0,,,2.5,[],['green'],[],[],,['garden'],[],llava_7b_standard,3770.0
4571,broccoli,0.5,10.0,,0.8,3.0,0.4,15.0,150.0,6.0,1.5,20.5,32.0,300.0,1.5,1.5,0.25,1.5,150.0,1.5,12.0,0.3,12.5,15.0,6.5,2.5,['rough'],['green'],[],[],[],"['farm', 'garden', 'kitchen', 'market']",[],llava_7b_standard,3771.0
4572,broccoli,0.5,30.0,500.0,1.0,1.5,0.3,12.5,75.0,10.5,2.5,24.5,55.0,300.0,1.25,2.5,0.69,0.85,150.0,0.5,16.0,,25.4,15.0,0.5,2.3,['rough'],['green'],[],[],[],['garden'],[],llava_7b_standard,3772.0
4573,broccoli,0.5,35.0,25.0,18.0,3.0,0.3,12.0,80.0,10.0,2.0,25.0,72.5,287.0,1.99,2.5,0.5,1.0,150.0,1.25,0.5,0.3,15.0,150.0,1.5,1.5,['fibrous'],['green'],[],['tree'],[],"['farm', 'garden', 'kitchen', 'supermarket']",[],llava_7b_standard,3773.0
4574,broccoli,0.5,30.0,20.0,12.5,1.5,0.25,12.5,70.0,6.0,2.5,25.0,65.0,310.2,0.5,1.5,1.5,1.5,150.0,1.5,0.375,0.35,12.5,25.0,1.5,1.5,['fibrous'],['green'],[],[],[],['garden'],[],llava_7b_standard,3774.0
4575,broccoli,0.5,0.25,200.0,10.0,0.5,0.35,15.0,50.0,10.25,1.5,10.0,60.0,300.0,1.99,1.5,1.25,0.5,100.0,0.5,12.0,0.5,10.5,0.5,0.25,,[],['green'],[],[],[],['garden'],[],llava_7b_standard,3775.0
4576,broccoli,0.75,30.5,200.0,0.5,0.6,0.3,,50.0,1.5,0.5,20.0,68.0,310.45,0.89,2.5,2.5,0.425,200.0,1.23,0.5,0.3,25.4,25.0,6.0,2.5,['fibrous'],['green'],[],[],[],['garden'],[],llava_7b_standard,3776.0
4577,broccoli,0.5,35.0,,2.0,1.5,0.5,25.0,123456.0,0.25,,10.5,0.0,308.15,1.5,2.5,1.5,1.5,150.0,1.0,0.5,0.3,15.0,10.5,0.5,2.0,['smooth'],['green'],[],[],[],['garden'],[],llava_7b_standard,3777.0
4578,broccoli,0.5,,150.0,12.5,3.0,,10.5,80.0,6.5,1.0,18.5,0.0,308.2,2.5,0.25,0.25,1.5,100.0,1.5,1.5,0.5,7.5,30.0,0.5,0.5,['fibrous'],['green'],[],['conical'],[],"['farm', 'garden', 'market']",['edible'],llava_7b_standard,3778.0
4579,broccoli,0.75,45.0,250.0,12.5,2.5,,15.0,50.0,10.5,1.5,0.0,60.0,300.15,0.5,0.5,0.58,1.5,0.34,0.5,0.25,0.35,15.0,25.0,0.5,3.0,[],['green'],[],[],[],"['farm', 'kitchen', 'supermarket', 'table', 'vegetable garden']",[],llava_7b_standard,3779.0
4580,horse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,llava_7b_standard,3780.0
4581,horse,,,,,,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,llava_7b_standard,3781.0
4582,horse,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,llava_7b_standard,3782.0
4583,horse,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,llava_7b_standard,3783.0
4584,horse,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,llava_7b_standard,3784.0
4585,horse,,,,,,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,llava_7b_standard,3785.0
4586,horse,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,llava_7b_standard,3786.0
4587,horse,,,,,,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,llava_7b_standard,3787.0
4588,horse,,,,,,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,llava_7b_standard,3788.0
4589,horse,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,llava_7b_standard,3789.0
4590,horse,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,llava_7b_standard,3790.0
4591,horse,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,llava_7b_standard,3791.0
4592,horse,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,llava_7b_standard,3792.0
4593,horse,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,llava_7b_standard,3793.0
4594,horse,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,llava_7b_standard,3794.0
4595,horse,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,llava_7b_standard,3795.0
4596,horse,,,,,,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,llava_7b_standard,3796.0
4597,horse,,,,,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,llava_7b_standard,3797.0
4598,horse,,,,,,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,llava_7b_standard,3798.0
4599,horse,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,llava_7b_standard,3799.0
4600,sandwich,0.1524,5.0,1500.0,4.0,,0.2,15.0,100.0,6.5,1.5,10.0,65.5,295.15,,,0.5,,200.0,0.5,4.0,0.35,10.0,100.0,3.5,3.0,,['seal brown'],[],['rectangle'],[],['table'],[],llava_7b_standard,3800.0
4601,sandwich,0.1,10.5,150.0,6.0,1.0,0.3,12.5,100.5,6.0,0.5,18.5,68.5,293.15,3.5,0.5,0.5,,150.0,0.5,,0.125,10.0,100.0,6.0,6.0,['soft'],"['seal brown', 'white']",[],['rectangle'],[],[],[],llava_7b_standard,3801.0
4602,sandwich,0.1524,0.0,100.0,3.5,0.5,0.3,,100.0,6.0,0.5,0.0,0.0,300.58,,0.5,0.0,0.5,123.456,1.2345,4.0,0.3,10.5,0.24,4.0,0.125,['soft'],['seal brown'],,['rectangle'],[],"['cafeteria', 'kitchen', 'restaurant']",,llava_7b_standard,3802.0
4603,sandwich,0.1524,5.0,50.0,4.0,0.5,0.2,12.5,150.0,,0.17,20.5,,,5.0,5.0,,0.5,,,4.0,0.35,10.5,100.0,6.5,0.5,['smooth'],['seal brown'],[],['rectangle'],[],"['counter', 'table']",[],llava_7b_standard,3803.0
4604,sandwich,,10.0,100.0,2.5,0.5,0.5,10.0,,6.0,0.5,25.0,0.0,300.15,3.5,3.5,0.5,0.15,100.0,0.5,3.5,0.25,10.0,,4.5,1.0,"['smooth', 'soft']",['white'],[],"['oval', 'rectangle', 'square']",[],,,llava_7b_standard,3804.0
4605,sandwich,0.1,10.0,100.5,3.0,0.5,0.35,,150.0,6.0,0.5,0.0,0.0,300.15,5.0,5.0,2.5,,150.0,0.5,4.0,0.1524,10.5,120.0,,,['bumpy'],"['seal brown', 'white']",[],['rectangle'],[],"['cafeteria', 'restaurant']",[],llava_7b_standard,3805.0
4606,sandwich,0.1,10.0,50.0,5.0,0.5,0.25,15.0,100.0,,1.5,25.0,32.0,295.15,5.0,5.0,0.5,0.1,,0.5,0.5,0.3,10.5,120.0,0.5,,['soft'],['seal brown'],[],['rectangle'],[],,[],llava_7b_standard,3806.0
4607,sandwich,,10.0,100.0,0.5,1.0,,15.0,100.0,6.0,0.5,0.0,32.0,293.15,3.5,3.5,0.5,0.5,123.456,1.5,4.0,0.3,20.0,,6.0,,['soft'],['seal brown'],[],['rectangle'],[],[],[],llava_7b_standard,3807.0
4608,sandwich,0.127,15.0,,0.5,6.0,0.15,10.0,100.5,6.0,3.25,0.0,0.0,293.15,5.0,3.5,0.5,0.1,100.0,0.5,0.0,0.2,10.5,100.0,6.0,10.0,['soft'],,[],['rectangle'],[],"['counter', 'table']",[],llava_7b_standard,3808.0
4609,sandwich,0.1,10.0,12000.0,0.0,1.0,0.314,15.0,150.0,6.0,3.5,10.0,0.0,300.15,3.5,,0.5,0.5,125.0,,,0.5,10.5,150.0,6.0,0.5,[],['seal brown'],[],['square'],[],['shop'],[],llava_7b_standard,3809.0
4610,sandwich,0.123456789,5.0,,4.0,0.5,,20.5,150.0,6.0,0.5,25.0,0.0,293.15,3.5,0.5,1.25,0.15,150.0,0.5,4.0,0.125,15.0,100.5,0.5,0.5,[],,[],['rectangle'],[],['diner'],,llava_7b_standard,3810.0
4611,sandwich,0.1,10.0,,5.0,1.5,,15.0,100.0,6.0,0.5,25.0,65.0,293.15,5.0,3.5,0.0,0.5,150.0,0.5,2.0,0.352,10.5,,6.0,0.5,[],['seal brown'],[],"['oval', 'rectangle', 'square']",[],,[],llava_7b_standard,3811.0
4612,sandwich,0.254,12.0,10.0,3.0,0.5,0.3,12.5,150.0,10.5,0.5,10.5,65.0,300.15,5.0,2.5,1.0,0.25,150.0,0.3,4.0,,12.0,120.0,5.5,3.5,['smooth'],['seal brown'],[],['rectangle'],[],[],[],llava_7b_standard,3812.0
4613,sandwich,0.1524,10.0,10.5,6.0,1.5,0.25,15.0,100.0,8.0,0.5,10.0,32.0,0.0,5.0,5.5,0.1,0.5,150.0,,8.0,0.2,15.0,80.5,4.0,6.0,['soft'],,[],['rectangle'],[],[],[],llava_7b_standard,3813.0
4614,sandwich,0.15,10.0,,3.0,0.5,0.25,21.5,100.5,8.0,6.0,25.0,32.5,300.15,5.0,5.0,0.5,0.25,,,,0.5,10.5,50.0,4.0,1.0,['smooth'],"['seal brown', 'white']",[],['triangle'],,['hand'],[],llava_7b_standard,3814.0
4615,sandwich,0.1,5.0,10.5,,0.5,0.3,15.0,125.0,6.0,0.5,37.8,0.0,,3.5,2.5,,0.1,0.375,0.5,0.5,0.1,12.0,10000.0,6.5,0.25,['soft'],['seal brown'],[],['rectangle'],[],[],[],llava_7b_standard,3815.0
4616,sandwich,0.1524,10.5,150.0,0.5,0.5,0.25,20.0,150.0,6.0,1.0,25.0,75.0,0.0,5.0,2.5,,0.25,200.0,1.5,4.0,,15.0,150.0,6.0,,,['seal brown'],[],['rectangle'],[],"['restaurant', 'shop']",[],llava_7b_standard,3816.0
4617,sandwich,0.1524,10.5,2500.0,6.0,1.0,0.5,15.0,125.0,8.5,6.0,25.5,68.0,300.15,,3.5,0.5,,123.45,,4.0,0.25,10.0,100.0,3.5,1.0,['soft'],['seal brown'],[],,[],,[],llava_7b_standard,3817.0
4618,sandwich,0.1,15.0,25.0,,0.5,0.25,15.0,100.0,6.0,3.0,20.0,32.5,373.1527,5.0,3.5,0.5,0.256,,0.5,1.5,0.1524,10.0,150.0,,12.0,['soft'],['white'],[],['rectangle'],[],[],[],llava_7b_standard,3818.0
4619,sandwich,,10.5,150.0,0.5,1.0,,20.0,100.0,10.5,12.0,25.0,0.0,293.15,5.0,3.5,0.5,0.3,150.0,0.5,3.5,,15.0,100.0,6.0,12.0,['smooth'],['seal brown'],[],['rectangle'],[],['hand'],[],llava_7b_standard,3819.0
4620,carrot,,30.0,750.0,6.5,0.5,0.3,15.0,1500.0,6.5,6.0,18.5,60.0,273.15,0.5,1.5,1.5,0.925,30.0,1.5,5.0,,2.5,12.5,2.5,0.5,[],['orange'],[],['truncated cone'],[],"['farm', 'garden', 'supermarket']",[],llava_7b_standard,3820.0
4621,carrot,0.35,30.0,750.0,0.5,0.25,0.5,15.0,1000.0,7.5,0.5,15.0,65.0,301.5,1.5,0.5,0.45,1.5,250.0,0.35,0.25,0.0139,,25.4,1.0,,[],['orange'],[],[],[],['garden'],[],llava_7b_standard,3821.0
4622,carrot,0.2,,7000.0,3.5,1.5,0.25,30.5,150.0,6.5,12.5,15.0,32.0,273.15,,0.5,1.5,,150.0,0.49,2.5,0.1,3.0,12.5,0.5,0.25,[],['orange'],[],[],[],['garden'],[],llava_7b_standard,3822.0
4623,carrot,0.5,15.0,20000.0,12.5,0.3,0.5,15.0,15000.0,6.0,0.67,20.5,70.5,273.15,,1.5,1.0,0.4535924,0.25,1.23456789,5.3,0.1,0.5,1000.0,0.5,12.0,[],['orange'],[],['oval'],[],['farm'],[],llava_7b_standard,3823.0
4624,carrot,0.5,10.5,750.0,0.5,0.5,,25.0,6500.0,7.5,0.5,20.5,70.5,295.15,,,1.5,1.0,398.0,0.54,5.0,0.15,3.5,12.5,3.5,0.5,[],['orange'],['soil'],['oval'],[],['garden'],[],llava_7b_standard,3824.0
4625,carrot,,50.0,1500.0,3.0,0.33,1.0,15.0,,7.0,0.5,15.0,32.0,315.6,0.56,1.5,0.18,,0.125,1.5,5.0,0.123,3.5,10.0,,,[],['orange'],[],['oval'],,['garden'],[],llava_7b_standard,3825.0
4626,carrot,0.3,6.5,600.0,7.0,,0.35,15.0,200.0,6.0,0.25,15.0,0.0,328.0,1.5,1.5,0.56,1.25,150.0,0.5,3.5,,7.5,1500.0,1.0,,[],['orange'],[],['oval'],[],['garden'],['edible'],llava_7b_standard,3826.0
4627,carrot,1.25,12.5,10000.0,0.5,1.0,0.3,15.0,,0.8,6.5,18.5,65.0,273.15,0.5,1.5,0.15,,180.0,1.0,5.0,0.125,0.75,,0.5,6.0,['fibrous'],['orange'],[],['cylinder'],[],['garden'],[],llava_7b_standard,3827.0
4628,carrot,0.23456789,60.0,7.5,6.5,0.5,0.5,20.5,600.0,6.5,0.5,15.0,32.0,300.15,0.35,0.5,1.25,0.5,125.0,1.0,3.5,0.25,,12.5,3.0,0.5,[],['orange'],[],['oval'],[],['garden'],[],llava_7b_standard,3828.0
4629,carrot,0.1524,0.3,60000.0,,1.0,1.25,15.0,150.0,6.5,6.0,18.5,65.0,300.15,0.85,0.5,0.75,1.23456789,150.0,1.25,3.0,0.25,25.4,25000.0,3.0,3.0,[],['orange'],[],['oval'],[],"['farm', 'garden']",[],llava_7b_standard,3829.0
4630,carrot,0.3,15.0,,0.125,,0.2,15.0,,0.5,6.0,12.0,70.6,300.15,0.75,0.85,0.73,1.5,150.0,0.75,0.348,0.325,7.0,12.5,1.0,0.5,['smooth'],['orange'],[],['oval'],[],"['garden', 'kitchen', 'supermarket']",['edible'],llava_7b_standard,3830.0
4631,carrot,0.2,15.0,,6.5,0.5,0.3,15.0,,6.0,0.5,15.0,50.0,300.15,1.23,2.5,0.65,0.575,150.0,1.5,0.25,0.15,10.2,15.2,,3.2,[],['orange'],[],[],[],"['farm', 'garden', 'kitchen']",[],llava_7b_standard,3831.0
4632,carrot,0.5,30.0,,6.5,1.0,0.3,30.0,6500.0,6.5,0.5,15.0,75.0,325.9715,,1.5,0.27,1.5,150.0,0.75,5.0,0.25,2.5,12.5,2.0,,[],['orange'],[],[],[],['garden'],[],llava_7b_standard,3832.0
4633,carrot,0.45,12.0,150.0,6.5,1.0,0.25,15.0,100.0,6.5,0.8,18.5,60.0,300.0,1.0,2.5,0.35,1.38,150.0,1.0,1.0,0.25,25.0,35.0,2.5,0.617,[],['orange'],[],,[],['garden'],[],llava_7b_standard,3833.0
4634,carrot,0.25,15.0,500.0,,1.5,0.15,15.0,750.0,6.0,6.0,10.0,60.0,308.15,,1.5,0.5,0.35,300.0,1.25,5.0,0.25,4.5,15.0,0.5,0.5,['fibrous'],['orange'],[],['round'],[],['farm'],[],llava_7b_standard,3834.0
4635,carrot,0.3,20.0,350.0,0.5,0.25,0.35,25.0,,6.5,6.0,18.0,32.0,300.15,0.91,1.5,1.0,0.158,50.0,,5.0,0.25,3.0,12.0,2.5,1.5,[],['orange'],[],['oval'],[],"['farm', 'garden', 'market', 'supermarket']",[],llava_7b_standard,3835.0
4636,carrot,0.25,30.5,25000.0,7.5,1.0,0.5,18.0,5000.0,6.5,6.0,15.6,70.0,370.65,0.89,0.5,1.5,0.356,350.0,0.25,0.25,0.152,,1250.0,3.5,6.0,[],['orange'],[],['cylindrical'],,['garden'],[],llava_7b_standard,3836.0
4637,carrot,0.15,15.0,650.0,10.5,0.5,0.3,30.0,,6.0,6.0,15.0,60.0,300.15,0.65,1.25,1.5,,150.0,,5.0,0.1,12.5,30.0,,0.5,['smooth'],['orange'],[],"['oval', 'round']",[],"['farm', 'field', 'garden', 'orchard']",[],llava_7b_standard,3837.0
4638,carrot,0.5,7.5,750.0,3.0,0.5,0.3,30.0,7500.0,7.0,0.5,18.5,72.0,293.15,0.5,1.25,0.45,1.5,150.0,0.5,5.0,0.1,3.0,25.4,,1.5,['fibrous'],['orange'],[],['oval'],[],"['farm', 'garden', 'kitchen']",[],llava_7b_standard,3838.0
4639,carrot,0.1,7.5,250.0,6.0,0.3,0.3,30.0,15000.0,,0.5,18.5,65.0,302.76588,0.49,1.5,,0.5,175.0,1.2345,3.0,0.1524,2.5,,2.0,0.5,[],['orange'],[],[],,"['farm', 'field', 'garden']",[],llava_7b_standard,3839.0
4640,skateboard,0.6328,30.5,1000.0,32.5,3.5,0.8,100.0,3000.0,39.0,32.0,15.0,72.0,295.6,100.5,0.5,6.5,0.72,1250.0,3.5,,36.5,50.0,305.0,30.0,,[],"['black', 'seal brown', 'white']","['aluminium', 'plastic', 'wood']",['rectangle'],[],['street'],[],llava_7b_standard,3840.0
4641,skateboard,0.71,60.0,,32.8,36.5,0.875,80.0,850.0,30.0,3.5,20.5,75.0,293.15,100.5,,0.5,2.7,2000.0,15.0,3.5,0.71,38.5,985.6,33.0,30.0,"['rough', 'smooth']",['black'],"['metal', 'plastic', 'wood']",[],[],,[],llava_7b_standard,3841.0
4642,skateboard,0.68,30.5,650.0,30.0,3.5,0.85,80.0,1000.0,30.0,35.0,15.0,68.0,293.15,,150.5,10.0,2.5,500.0,5.0,5.0,0.765,28.6,850.0,30.0,36.0,[],"['black', 'seal brown', 'white']","['fiberglass', 'plastic', 'wood']",['rectangle'],[],['park'],[],llava_7b_standard,3842.0
