concept,height_meters,height_centimeters,height_millimeters,height_inches,height_feet,length_meters,length_centimeters,length_millimeters,length_inches,length_feet,temperature_celsius,temperature_fahrenheit,temperature_kelvin,value_us dollars,value_euros,value_pounds,weight_kilograms,weight_grams,weight_pounds,weight_ounces,width_meters,width_centimeters,width_millimeters,width_inches,width_feet,texture,colour,material,shape,pattern,location,disposition,model_name
pizza,,,,,,,,,,,232.22222222222223,450.0,505.3722222222222,,,,,,,,,,,,,['smooth'],[],['water'],"['circle', 'triangle']",[],['kitchen'],[],MTurk
donut,0.03,3.0,30.0,1.1811023622047245,0.09842519685039369,0.09,9.0,90.0,3.5433070866141736,0.2952755905511811,25.0,77.0,298.15,2.0,1.8181818181818181,1.5384615384615383,0.06,60.0,0.13227746521102665,2.1164394433764264,0.09,9.0,90.0,3.5433070866141736,0.2952755905511811,"['smooth', 'soft']",[],[],"['circular', 'ring', 'round']","['plain', 'striped']","['bakery', 'coffee shop', 'grocery', 'kitchen', 'shop', 'store', 'table']",[],MTurk
donut,0.03,3.0,30.0,1.1811023622047245,0.09842519685039369,0.1,10.0,100.0,3.937007874015748,0.32808398950131235,65.0,149.0,338.15,2.0,1.8181818181818181,1.5384615384615383,0.075,75.0,0.16534683151378332,2.645549304220533,0.1,10.0,100.0,3.937007874015748,0.32808398950131235,['soft'],[],"['metal', 'plastic']","['circular', 'torus']","['plain', 'sprinkled', 'striped']","['bakery', 'kitchen', 'store']",[],MTurk
donut,0.03,3.0,30.0,1.1811023622047245,0.09842519685039369,0.09,9.0,90.0,3.5433070866141736,0.2952755905511811,35.0,95.0,308.15,1.5,1.3636363636363635,1.1538461538461537,0.06,60.0,0.13227746521102665,2.1164394433764264,0.09,9.0,90.0,3.5433070866141736,0.2952755905511811,['soft'],[],[],"['round', 'torus']","['sprinkled', 'striped']","['bakery', 'coffee shop', 'kitchen', 'office', 'store']",[],MTurk
cake,0.08,8.0,80.0,3.1496062992125986,0.26246719160104987,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,22.0,71.6,295.15,25.0,22.727272727272727,19.23076923076923,1.5,1500.0,3.306936630275666,52.91098608441066,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,"['rough', 'smooth', 'soft']",[],[],"['cylindrical', 'rectangle', 'square']","['marbled', 'plain', 'striped']","['bakery', 'dining room', 'kitchen', 'refrigerator', 'restaurant']",[],MTurk
cake,0.08,8.0,80.0,3.1496062992125986,0.26246719160104987,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,-10.0,14.0,263.15,15.0,13.636363636363637,11.538461538461537,1.5,1500.0,3.306936630275666,52.91098608441066,0.2,20.0,200.0,7.874015748031496,0.6561679790026247,['smooth'],[],[],['rectangle'],['plain'],['bakery'],[],MTurk
cake,0.08,8.0,80.0,3.1496062992125986,0.26246719160104987,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,25.0,77.0,298.15,20.0,18.18181818181818,15.384615384615383,1.5,1500.0,3.306936630275666,52.91098608441066,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,"['smooth', 'soft']",[],[],"['heart', 'loaf', 'rectangle', 'round', 'square']",[],"['bakery', 'coffee shop', 'grocery', 'kitchen', 'refrigerator', 'shop', 'store', 'table']",[],MTurk
chair,0.05,5.0,50.0,1.968503937007874,0.16404199475065617,0.45,45.0,450.0,17.716535433070867,1.4763779527559056,,,,50.0,45.45454545454545,38.46153846153846,5.0,5000.0,11.023122100918886,176.36995361470218,0.4,40.0,400.0,15.748031496062993,1.3123359580052494,"['rough', 'smooth']",[],"['metal', 'plastic', 'wood']","['rectangle', 'square']","['plain', 'striped']","['dining room', 'kitchen', 'office']",[],MTurk
chair,0.85,85.0,850.0,33.46456692913386,2.788713910761155,0.4,40.0,400.0,15.748031496062993,1.3123359580052494,22.0,71.6,295.15,50.0,45.45454545454545,38.46153846153846,6.0,6000.0,13.227746521102665,211.64394433764264,0.45,45.0,450.0,17.716535433070867,1.4763779527559056,"['rough', 'smooth', 'soft']",['or'],"['fabric', 'leather', 'metal', 'plastic', 'wood']","['cylindrical', 'rectangle']","['plain', 'striped']","['classroom', 'dining room', 'kitchen', 'living room', 'office', 'patio']",[],MTurk
chair,,,,,,0.5,50.0,500.0,19.68503937007874,1.6404199475065617,,,,,,,7.5,7500.0,16.53468315137833,264.5549304220533,0.45,45.0,450.0,17.716535433070867,1.4763779527559056,"['rough', 'smooth']",['or'],"['fabric', 'leather', 'metal', 'plastic', 'wood']","['cylindrical', 'rectangle']","['plain', 'striped']","['classroom', 'dining room', 'garage', 'kitchen', 'living room', 'office', 'patio']",[],MTurk
couch,0.85,85.0,850.0,33.46456692913386,2.788713910761155,2.0,200.0,2000.0,78.74015748031496,6.561679790026247,,,,800.0,727.2727272727273,615.3846153846154,100.0,100000.0,220.46244201837774,3527.399072294044,0.9,90.0,900.0,35.43307086614173,2.952755905511811,"['smooth', 'soft']",[],"['fabric', 'leather', 'wood']","['l-shaped', 'rectangle']","['plain', 'striped']","['living room', 'office']",[],MTurk
couch,0.8,80.0,800.0,31.496062992125985,2.6246719160104988,2.1,210.0,2100.0,82.67716535433071,6.889763779527559,,,,800.0,727.2727272727273,615.3846153846154,45.0,45000.0,99.20809890826999,1587.3295825323198,0.85,85.0,850.0,33.46456692913386,2.788713910761155,"['rough', 'smooth', 'soft', 'woven']",[],"['fabric', 'leather', 'metal', 'wood']","['l-shaped', 'rectangle']","['plain', 'striped']","['living room', 'office', 'room', 'waiting room']",[],MTurk
couch,0.85,85.0,850.0,33.46456692913386,2.788713910761155,2.0,200.0,2000.0,78.74015748031496,6.561679790026247,,,,800.0,727.2727272727273,615.3846153846154,50.0,50000.0,110.23122100918887,1763.699536147022,0.9,90.0,900.0,35.43307086614173,2.952755905511811,"['rough', 'smooth', 'soft']",[],"['fabric', 'leather', 'wood']","['l-shaped', 'rectangle']","['plain', 'striped']","['living room', 'office']",['relaxing'],MTurk
potted plant,0.3,30.0,300.0,11.811023622047244,0.984251968503937,0.2,20.0,200.0,7.874015748031496,0.6561679790026247,20.0,68.0,293.15,15.0,13.636363636363637,11.538461538461537,1.5,1500.0,3.306936630275666,52.91098608441066,0.15,15.0,150.0,5.905511811023622,0.4921259842519685,"['rough', 'smooth']",[],"['ceramic', 'concrete', 'fiberglass', 'metal', 'plastic', 'wood']","['conical', 'cylindrical', 'rectangle', 'round', 'square']","['plain', 'striped']","['balcony', 'bathroom', 'greenhouse', 'kitchen', 'nursery', 'office', 'patio', 'porch', 'shop']",['decorative'],MTurk
potted plant,0.3,30.0,300.0,11.811023622047244,0.984251968503937,0.4,40.0,400.0,15.748031496062993,1.3123359580052494,,,,20.0,18.18181818181818,15.384615384615383,3.0,3000.0,6.613873260551332,105.82197216882132,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,"['rough', 'smooth']",[],"['ceramic', 'plastic', 'soil']",['round'],['plain'],"['balcony', 'living room', 'office']",[],MTurk
potted plant,0.4,40.0,400.0,15.748031496062993,1.3123359580052494,0.3,30.0,300.0,11.811023622047244,0.984251968503937,,,,15.0,13.636363636363637,11.538461538461537,2.5,2500.0,5.511561050459443,88.18497680735109,0.2,20.0,200.0,7.874015748031496,0.6561679790026247,"['rough', 'smooth']",['or'],"['ceramic', 'metal', 'plastic', 'soil', 'wood']","['cylindrical', 'round']","['plain', 'spotted', 'striped', 'veined']","['balcony', 'bedroom', 'garden', 'kitchen', 'living room', 'office']",[],MTurk
bed,0.5,50.0,500.0,19.68503937007874,1.6404199475065617,1.9000000000000001,190.0,1900.0,74.80314960629921,6.233595800524935,,,,1500.0,1363.6363636363635,1153.8461538461538,120.0,120000.0,264.5549304220533,4232.878886752853,1.8,180.0,1800.0,70.86614173228347,5.905511811023622,['smooth'],[],['silk'],['rectangle'],['plain'],['bedroom'],[],MTurk
bed,0.5,50.0,500.0,19.68503937007874,1.6404199475065615,2.0,200.0,2000.0,78.74015748031496,6.561679790026246,22.0,71.6,295.15,800.0,727.2727272727273,615.3846153846154,60.0,60000.0,132.27746521102665,2116.4394433764264,1.5,150.0,1500.0,59.05511811023622,4.921259842519684,['smooth'],[],['metal'],['rectangle'],['plain'],['kitchen'],[],MTurk
bed,0.6,60.0,600.0,23.62204724409449,1.9685039370078736,2.0,200.0,2000.0,78.74015748031496,6.561679790026246,22.0,71.6,295.15,800.0,727.2727272727273,615.3846153846154,80.0,80000.0,176.36995361470218,2821.919257835235,1.5,150.0,1500.0,59.05511811023622,4.921259842519684,"['rough', 'smooth', 'soft']",[],"['fabric', 'leather', 'metal', 'plastic', 'wood']","['rectangle', 'square']","['plain', 'striped']","['bedroom', 'dorm room', 'hospital room', 'hotel room', 'room']",[],MTurk
dining table,0.75,75.0,750.0,29.52755905511811,2.4606299212598426,1.8,180.0,1800.0,70.86614173228347,5.905511811023622,,,,300.0,272.7272727272727,230.76923076923075,50.0,50000.0,110.23122100918887,1763.699536147022,0.9,90.0,900.0,35.43307086614173,2.952755905511811,['smooth'],[],"['glass', 'metal', 'wood']","['rectangle', 'round']",['plain'],"['dining room', 'kitchen', 'restaurant']",[],MTurk
dining table,0.75,75.0,750.0,29.52755905511811,2.4606299212598426,1.8,180.0,1800.0,70.86614173228347,5.905511811023622,,,,400.0,363.6363636363636,307.6923076923077,40.0,40000.0,88.18497680735109,1410.9596289176175,0.9,90.0,900.0,35.43307086614173,2.952755905511811,"['rough', 'smooth']",[],"['glass', 'metal', 'plastic', 'stone', 'wood']","['oval', 'rectangle', 'round', 'square']",['plain'],"['dining room', 'kitchen']",[],MTurk
dining table,0.75,75.0,750.0,29.52755905511811,2.4606299212598426,1.8,180.0,1800.0,70.86614173228347,5.905511811023622,21.0,69.8,294.15,400.0,363.6363636363636,307.6923076923077,40.0,40000.0,88.18497680735109,1410.9596289176175,0.9,90.0,900.0,35.43307086614173,2.952755905511811,"['matted', 'smooth']",[],"['glass', 'metal', 'plastic', 'stone', 'wood']","['oval', 'rectangle', 'round', 'square']",['plain'],"['dining room', 'kitchen']",[],MTurk
toilet,0.425,42.5,425.0,16.73228346456693,1.3943569553805775,0.7000000000000001,70.0,700.0,27.559055118110237,2.2965879265091864,21.0,69.8,294.15,150.0,136.36363636363635,115.38461538461537,35.0,35000.0,77.16185470643221,1234.5896753029153,0.38,38.0,380.0,14.960629921259843,1.246719160104987,['smooth'],[],['metal'],['oval'],['plain'],"['bathroom', 'restroom']",[],MTurk
toilet,0.75,75.0,750.0,29.52755905511811,2.4606299212598426,0.7000000000000001,70.0,700.0,27.559055118110237,2.2965879265091864,,,,150.0,136.36363636363635,115.38461538461537,30.0,30000.0,66.13873260551333,1058.2197216882132,0.4,40.0,400.0,15.748031496062993,1.3123359580052494,"['glossy', 'smooth']",[],"['ceramic', 'plastic', 'porcelain']","['oval', 'rectangle']",['plain'],"['bathroom', 'restroom']",[],MTurk
toilet,,,,,,0.7000000000000001,70.0,700.0,27.559055118110237,2.2965879265091864,,,,250.0,227.27272727272725,192.3076923076923,40.0,40000.0,88.18497680735109,1410.9596289176175,0.38,38.0,380.0,14.960629921259843,1.246719160104987,"['rough', 'smooth']",['or'],"['ceramic', 'metal', 'plastic', 'porcelain']","['oval', 'rectangle', 'round']",['plain'],"['bathroom', 'hotel room', 'restroom']",[],MTurk
TV,1.2,120.0,1200.0,47.24409448818898,3.937007874015748,0.15,15.0,150.0,5.905511811023622,0.4921259842519685,-9.444444444444445,15.0,263.7055555555555,500.0,454.5454545454545,384.6153846153846,30.0,30000.0,66.13873260551333,1058.2197216882132,0.2,20.0,200.0,7.874015748031496,0.6561679790026247,"['rough', 'smooth']",[],"['metal', 'plastic']","['cylindrical', 'rectangle']","['plain', 'striped']","['parking lot', 'sidewalk', 'street']",[],MTurk
TV,0.6,60.0,600.0,23.62204724409449,1.968503937007874,1.0,100.0,1000.0,39.37007874015748,3.2808398950131235,35.0,95.0,308.15,500.0,454.5454545454545,384.6153846153846,15.0,15000.0,33.06936630275666,529.1098608441066,0.1,10.0,100.0,3.937007874015748,0.32808398950131235,"['glossy', 'matted', 'smooth']",[],"['glass', 'metal', 'plastic']",['rectangle'],['plain'],"['bedroom', 'living room', 'office', 'store']",[],MTurk
TV,0.55,55.0,550.0,21.653543307086615,1.804461942257218,0.9,90.0,900.0,35.43307086614173,2.952755905511811,35.0,95.0,308.15,500.0,454.5454545454545,384.6153846153846,12.0,12000.0,26.45549304220533,423.2878886752853,0.05,5.0,50.0,1.968503937007874,0.16404199475065617,"['glossy', 'matted', 'smooth']",[],"['metal', 'plastic']",['rectangle'],['plain'],"['bedroom', 'hotel room', 'kitchen', 'living room', 'office']",[],MTurk
laptop,0.02,2.0,20.0,0.7874015748031497,0.06561679790026247,0.35000000000000003,35.0,350.0,13.779527559055119,1.1482939632545932,35.0,95.0,308.15,800.0,727.2727272727273,615.3846153846154,1.8,1800.0,3.9683239563307997,63.493183301292795,0.24,24.0,240.0,9.448818897637796,0.7874015748031495,"['matted', 'metallic', 'smooth']",[],"['aluminium', 'plastic', 'rubber']","['clamshell design', 'rectangle']","['logo', 'plain']","['airfield', 'bag', 'coffee shop', 'desk', 'home', 'office', 'schoolhouse']",[],MTurk
laptop,0.018000000000000002,1.8,18.0,0.7086614173228347,0.05905511811023622,0.32,32.0,320.0,12.598425196850394,1.0498687664041995,35.0,95.0,308.15,900.0,818.1818181818181,692.3076923076923,1.5,1500.0,3.306936630275666,52.91098608441066,0.22,22.0,220.0,8.661417322834646,0.7217847769028871,"['matted', 'smooth']",[],"['metal', 'plastic']",['rectangle'],"['logo', 'plain']","['backpack', 'bedroom', 'classroom', 'living room', 'office']",[],MTurk
laptop,0.02,2.0,20.0,0.7874015748031497,0.06561679790026247,0.33,33.0,330.0,12.992125984251969,1.0826771653543308,40.0,104.0,313.15,800.0,727.2727272727273,615.3846153846154,1.5,1500.0,3.306936630275666,52.91098608441066,0.23,23.0,230.0,9.05511811023622,0.7545931758530183,"['glossy', 'matted', 'smooth']",['or'],"['aluminium', 'plastic', 'steel']",['rectangle'],"['logo', 'plain']","['airfield', 'classroom', 'coffee shop', 'home', 'library', 'office']",[],MTurk
mouse,0.04,4.0,40.0,1.5748031496062993,0.13123359580052493,0.11,11.0,110.0,4.330708661417323,0.36089238845144356,,,,10.0,9.09090909090909,7.692307692307692,0.1,100.0,0.22046244201837775,3.527399072294044,6.0,600.0,6000.0,236.2204724409449,19.685039370078737,"['glossy', 'matted', 'rough', 'smooth']",['or'],"['metal', 'plastic', 'rubber']","['oval', 'rectangle']",['plain'],"['computer lab', 'desk', 'home', 'office']",[],MTurk
mouse,0.04,4.0,40.0,1.5748031496062993,0.13123359580052493,0.11,11.0,110.0,4.330708661417323,0.36089238845144356,30.0,86.0,303.15,25.0,22.727272727272727,19.23076923076923,0.1,100.0,0.22046244201837775,3.527399072294044,0.06,6.0,60.0,2.362204724409449,0.19685039370078738,"['matted', 'smooth']",[],"['metal', 'plastic', 'rubber']",['oval'],"['camouflage', 'plain']","['computer lab', 'desk', 'home', 'office']",[],MTurk
mouse,0.04,4.0,40.0,1.5748031496062993,0.13123359580052493,0.11,11.0,110.0,4.330708661417323,0.36089238845144356,30.0,86.0,303.15,25.0,22.727272727272727,19.23076923076923,0.1,100.0,0.22046244201837775,3.527399072294044,0.06,6.0,60.0,2.362204724409449,0.19685039370078738,"['matted', 'smooth']",[],"['metal', 'plastic', 'rubber']",['round'],"['logo', 'plain']","['desk', 'home office', 'laboratory', 'office', 'schoolhouse']",[],MTurk
remote,2.5,250.0,2500.0,98.4251968503937,8.202099737532807,15.0,1500.0,15000.0,590.5511811023622,49.212598425196845,,,,15.0,13.636363636363637,11.538461538461537,120.0,120000.0,264.5549304220533,4232.878886752853,4.5,450.0,4500.0,177.16535433070868,14.763779527559054,"['glossy', 'matted']",[],['plastic'],['rectangle'],['plain'],['bedroom'],[],MTurk
remote,0.02,2.0,20.0,0.7874015748031497,0.06561679790026247,0.15,15.0,150.0,5.905511811023622,0.4921259842519685,,,,20.0,18.18181818181818,15.384615384615383,0.12,120.0,0.2645549304220533,4.232878886752853,0.045,4.5,45.0,1.7716535433070868,0.14763779527559054,"['glossy', 'matted', 'rubbery', 'smooth']",[],"['metal', 'plastic', 'rubber']","['rectangle', 'round']","['grid', 'logo']","['bedroom', 'living room', 'office']",[],MTurk
remote,0.02,2.0,20.0,0.7874015748031497,0.06561679790026247,0.16,16.0,160.0,6.299212598425197,0.5249343832020997,,,,15.0,13.636363636363637,11.538461538461537,0.12,120.0,0.2645549304220533,4.232878886752853,0.045,4.5,45.0,1.7716535433070868,0.14763779527559054,['smooth'],[],"['metal', 'plastic', 'rubber']","['oval', 'rectangle']",['plain'],"['bedroom', 'home theater', 'hotel room', 'living room', 'office']",[],MTurk
keyboard,0.03,3.0,30.0,1.1811023622047245,0.09842519685039369,0.44,44.0,440.0,17.322834645669293,1.4435695538057742,,,,50.0,45.45454545454545,38.46153846153846,0.8,800.0,1.763699536147022,28.219192578352352,0.14,14.0,140.0,5.511811023622047,0.45931758530183725,"['glossy', 'matted', 'smooth']",['or'],"['metal', 'plastic', 'rubber']",['rectangle'],['plain'],"['bedroom', 'classroom', 'computer lab', 'desk', 'office', 'room']",[],MTurk
keyboard,0.03,3.0,30.0,1.1811023622047245,0.09842519685039369,0.45,45.0,450.0,17.716535433070867,1.4763779527559056,30.0,86.0,303.15,50.0,45.45454545454545,38.46153846153846,0.8,800.0,1.763699536147022,28.219192578352352,0.15,15.0,150.0,5.905511811023622,0.4921259842519685,"['matted', 'smooth']",[],[],['rectangle'],[],"['desk', 'home', 'office', 'schoolhouse']",[],MTurk
keyboard,0.03,3.0,30.0,1.1811023622047245,0.09842519685039369,0.45,45.0,450.0,17.716535433070867,1.4763779527559056,25.0,77.0,298.15,40.0,36.36363636363636,30.769230769230766,0.8,800.0,1.763699536147022,28.219192578352352,0.15,15.0,150.0,5.905511811023622,0.4921259842519685,['smooth'],[],['plastic'],['rectangle'],['plain'],"['computer lab', 'schoolhouse']",[],MTurk
cell phone,1.2,120.0,1200.0,47.24409448818898,3.937007874015748,0.15,15.0,150.0,5.905511811023622,0.4921259842519685,-9.444444444444445,15.0,263.7055555555555,500.0,454.5454545454545,384.6153846153846,30.0,30000.0,66.13873260551333,1058.2197216882132,0.2,20.0,200.0,7.874015748031496,0.6561679790026247,"['rough', 'smooth']",[],"['metal', 'plastic']","['cylindrical', 'rectangle']","['plain', 'striped']","['parking lot', 'sidewalk', 'street']",[],MTurk
cell phone,0.008,0.8,8.0,0.3149606299212599,0.026246719160104987,0.14,14.0,140.0,5.511811023622047,0.45931758530183725,35.0,95.0,308.15,800.0,727.2727272727273,615.3846153846154,0.18,180.0,0.39683239563308,6.34931833012928,0.07,7.0,70.0,2.7559055118110236,0.22965879265091863,['smooth'],[],['metal'],['rectangle'],['plain'],['garage'],[],MTurk
cell phone,0.008,0.8,8.0,0.3149606299212599,0.026246719160104987,0.15,15.0,150.0,5.905511811023622,0.4921259842519685,37.5,99.5,310.65,700.0,636.3636363636364,538.4615384615385,180.0,180000.0,396.83239563307995,6349.318330129279,0.075,7.5,75.0,2.952755905511811,0.24606299212598426,"['glossy', 'matted', 'smooth']",[],"['aluminium', 'ceramic', 'plastic', 'steel']","['rectangle', 'round']","['logo', 'plain', 'striped']","['bag', 'bedroom', 'car', 'desk', 'kitchen', 'living room', 'office', 'pocket']",[],MTurk
microwave,0.3,30.0,300.0,11.811023622047244,0.984251968503937,0.5,50.0,500.0,19.68503937007874,1.6404199475065617,,,,300.0,272.7272727272727,230.76923076923075,0.016,16.0,0.03527399072294044,0.5643838515670471,0.4,40.0,400.0,15.748031496062993,1.3123359580052494,"['glossy', 'matted', 'smooth']",[],"['aluminium', 'ceramic', 'metal', 'plastic']",['rectangle'],"['plain', 'striped']","['bathroom', 'dorm room', 'garage', 'kitchen', 'office', 'pantry']",[],MTurk
microwave,0.3,30.0,300.0,11.811023622047244,0.984251968503937,0.45,45.0,450.0,17.716535433070867,1.4763779527559056,35.0,95.0,308.15,100.0,90.9090909090909,76.92307692307692,15.0,15000.0,33.06936630275666,529.1098608441066,0.55,55.0,550.0,21.653543307086615,1.804461942257218,['smooth'],[],"['metal', 'plastic']",['rectangle'],['plain'],"['break room', 'dorm room', 'kitchen', 'office']",[],MTurk
microwave,0.25,25.0,250.0,9.84251968503937,0.8202099737532809,0.45,45.0,450.0,17.716535433070867,1.4763779527559056,40.0,104.0,313.15,120.0,109.0909090909091,92.30769230769229,12.0,12000.0,26.45549304220533,423.2878886752853,0.35000000000000003,35.0,350.0,13.779527559055119,1.1482939632545932,"['glossy', 'matted', 'smooth']",[],"['metal', 'plastic']",['rectangle'],"['logo', 'plain']","['break room', 'dorm room', 'kitchen', 'office', 'store']",[],MTurk
oven,1.3716,137.16,1371.6,54.0,4.5,0.5841999999999999,58.42,584.1999999999999,23.0,1.9166666666666665,246.11111111111111,475.0,519.2611111111111,3000.0,2727.272727272727,2307.6923076923076,68.0388,68038.8,150.0,2400.0,0.8382,83.82000000000001,838.1999999999999,33.0,2.75,['smooth'],[],['metal'],['rectangle'],['plain'],['kitchen'],[],MTurk
oven,0.9,90.0,900.0,35.43307086614173,2.952755905511811,0.6,60.0,600.0,23.62204724409449,1.968503937007874,180.0,356.0,453.15,500.0,454.5454545454545,384.6153846153846,40.0,40000.0,88.18497680735109,1410.9596289176175,0.6,60.0,600.0,23.62204724409449,1.968503937007874,"['metallic', 'smooth']",[],"['glass', 'metal', 'plastic']","['rectangle', 'square']",['plain'],"['bakery', 'home', 'kitchen', 'restaurant']",[],MTurk
