model,concept,domain,ctx_true_mean,ctx_true_std,runs
meta-llama/llama-4-maverick-17b-128e-instruct,surfboard,texture,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,surfboard,value,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,surfboard,weight,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,teddy bear,colour,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,teddy bear,context,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,teddy bear,disposition,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,teddy bear,function,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,teddy bear,location,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,teddy bear,material,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,teddy bear,pattern,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,teddy bear,scenario,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,teddy bear,shape,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,teddy bear,size,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,teddy bear,temperature,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,teddy bear,texture,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,teddy bear,value,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,teddy bear,weight,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tennis racket,colour,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tennis racket,context,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tennis racket,disposition,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tennis racket,function,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tennis racket,location,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tennis racket,material,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tennis racket,pattern,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tennis racket,scenario,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tennis racket,shape,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tennis racket,size,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tennis racket,temperature,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tennis racket,texture,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tennis racket,value,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tennis racket,weight,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tie,colour,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tie,context,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tie,disposition,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tie,function,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tie,location,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tie,material,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tie,pattern,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tie,scenario,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tie,shape,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tie,size,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tie,temperature,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tie,texture,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tie,value,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,tie,weight,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toaster,colour,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toaster,context,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toaster,disposition,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toaster,function,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toaster,location,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toaster,material,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toaster,pattern,0.95,0.22360679774997896,20
meta-llama/llama-4-maverick-17b-128e-instruct,toaster,scenario,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toaster,shape,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toaster,size,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toaster,temperature,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toaster,texture,0.25,0.44426165831931924,20
meta-llama/llama-4-maverick-17b-128e-instruct,toaster,value,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toaster,weight,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toilet,colour,0.15,0.36634754853252327,20
meta-llama/llama-4-maverick-17b-128e-instruct,toilet,context,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toilet,disposition,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toilet,function,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toilet,location,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toilet,material,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toilet,pattern,0.15,0.36634754853252327,20
meta-llama/llama-4-maverick-17b-128e-instruct,toilet,scenario,0.4,0.5026246899500346,20
meta-llama/llama-4-maverick-17b-128e-instruct,toilet,shape,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toilet,size,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toilet,temperature,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toilet,texture,0.15,0.36634754853252327,20
meta-llama/llama-4-maverick-17b-128e-instruct,toilet,value,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toilet,weight,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toothbrush,colour,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toothbrush,context,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toothbrush,disposition,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toothbrush,function,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toothbrush,location,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toothbrush,material,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toothbrush,pattern,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toothbrush,scenario,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toothbrush,shape,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toothbrush,size,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toothbrush,temperature,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toothbrush,texture,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toothbrush,value,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,toothbrush,weight,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,traffic light,colour,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,traffic light,context,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,traffic light,disposition,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,traffic light,function,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,traffic light,location,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,traffic light,material,0.95,0.22360679774997894,20
meta-llama/llama-4-maverick-17b-128e-instruct,traffic light,pattern,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,traffic light,scenario,0.95,0.22360679774997894,20
meta-llama/llama-4-maverick-17b-128e-instruct,traffic light,shape,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,traffic light,size,0.95,0.22360679774997894,20
meta-llama/llama-4-maverick-17b-128e-instruct,traffic light,temperature,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,traffic light,texture,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,traffic light,value,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,traffic light,weight,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,train,colour,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,train,context,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,train,disposition,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,train,function,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,train,location,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,train,material,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,train,pattern,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,train,scenario,0.9,0.30779350562554625,20
meta-llama/llama-4-maverick-17b-128e-instruct,train,shape,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,train,size,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,train,temperature,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,train,texture,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,train,value,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,train,weight,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,truck,colour,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,truck,context,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,truck,disposition,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,truck,function,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,truck,location,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,truck,material,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,truck,pattern,0.4,0.5026246899500346,20
meta-llama/llama-4-maverick-17b-128e-instruct,truck,scenario,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,truck,shape,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,truck,size,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,truck,temperature,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,truck,texture,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,truck,value,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,truck,weight,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,umbrella,colour,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,umbrella,context,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,umbrella,disposition,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,umbrella,function,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,umbrella,location,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,umbrella,material,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,umbrella,pattern,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,umbrella,scenario,0.25,0.44426165831931935,20
meta-llama/llama-4-maverick-17b-128e-instruct,umbrella,shape,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,umbrella,size,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,umbrella,temperature,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,umbrella,texture,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,umbrella,value,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,umbrella,weight,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,vase,colour,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,vase,context,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,vase,disposition,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,vase,function,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,vase,location,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,vase,material,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,vase,pattern,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,vase,scenario,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,vase,shape,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,vase,size,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,vase,temperature,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,vase,texture,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,vase,value,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,vase,weight,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,wine glass,colour,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,wine glass,context,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,wine glass,disposition,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,wine glass,function,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,wine glass,location,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,wine glass,material,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,wine glass,pattern,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,wine glass,scenario,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,wine glass,shape,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,wine glass,size,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,wine glass,temperature,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,wine glass,texture,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,wine glass,value,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,wine glass,weight,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,zebra,colour,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,zebra,context,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,zebra,disposition,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,zebra,function,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,zebra,location,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,zebra,material,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,zebra,pattern,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,zebra,scenario,0.75,0.44426165831931924,20
meta-llama/llama-4-maverick-17b-128e-instruct,zebra,shape,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,zebra,size,1.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,zebra,temperature,0.0,0.0,20
meta-llama/llama-4-maverick-17b-128e-instruct,zebra,texture,0.95,0.22360679774997894,20
meta-llama/llama-4-maverick-17b-128e-instruct,zebra,value,0.75,0.4442616583193193,20
meta-llama/llama-4-maverick-17b-128e-instruct,zebra,weight,1.0,0.0,20
mistral-saba-24b,TV,colour,1.0,0.0,20
mistral-saba-24b,TV,context,0.25,0.44426165831931924,20
mistral-saba-24b,TV,disposition,0.0,0.0,20
mistral-saba-24b,TV,function,1.0,0.0,20
mistral-saba-24b,TV,location,1.0,0.0,20
mistral-saba-24b,TV,material,0.75,0.4442616583193193,20
mistral-saba-24b,TV,pattern,0.05,0.22360679774997894,20
mistral-saba-24b,TV,scenario,0.2,0.41039134083406165,20
mistral-saba-24b,TV,shape,1.0,0.0,20
mistral-saba-24b,TV,size,1.0,0.0,20
mistral-saba-24b,TV,temperature,0.0,0.0,20
mistral-saba-24b,TV,texture,0.05,0.22360679774997896,20
mistral-saba-24b,TV,value,0.55,0.5104177855340404,20
mistral-saba-24b,TV,weight,0.9,0.3077935056255462,20
mistral-saba-24b,airplane,colour,0.85,0.36634754853252327,20
mistral-saba-24b,airplane,context,0.35,0.4893604849295929,20
mistral-saba-24b,airplane,disposition,0.0,0.0,20
mistral-saba-24b,airplane,function,1.0,0.0,20
mistral-saba-24b,airplane,location,0.9,0.3077935056255462,20
mistral-saba-24b,airplane,material,0.95,0.22360679774997894,20
mistral-saba-24b,airplane,pattern,0.1,0.30779350562554625,20
mistral-saba-24b,airplane,scenario,0.05,0.22360679774997896,20
mistral-saba-24b,airplane,shape,1.0,0.0,20
mistral-saba-24b,airplane,size,1.0,0.0,20
mistral-saba-24b,airplane,temperature,0.0,0.0,20
mistral-saba-24b,airplane,texture,0.0,0.0,20
mistral-saba-24b,airplane,value,0.1,0.3077935056255462,20
mistral-saba-24b,airplane,weight,1.0,0.0,20
mistral-saba-24b,apple,colour,1.0,0.0,17
mistral-saba-24b,apple,context,0.17647058823529413,0.3929526239966879,17
mistral-saba-24b,apple,disposition,0.4117647058823529,0.5072996561958923,17
mistral-saba-24b,apple,function,0.11764705882352941,0.3321055820775357,17
mistral-saba-24b,apple,location,0.9411764705882353,0.24253562503633297,17
mistral-saba-24b,apple,material,0.29411764705882354,0.46966821831386213,17
mistral-saba-24b,apple,pattern,0.11764705882352941,0.3321055820775357,17
mistral-saba-24b,apple,scenario,0.0,0.0,17
mistral-saba-24b,apple,shape,0.5294117647058824,0.5144957554275266,17
mistral-saba-24b,apple,size,0.5294117647058824,0.5144957554275266,17
mistral-saba-24b,apple,temperature,0.0,0.0,17
mistral-saba-24b,apple,texture,1.0,0.0,17
mistral-saba-24b,apple,value,0.0,0.0,17
mistral-saba-24b,apple,weight,0.4117647058823529,0.5072996561958923,17
mistral-saba-24b,backpack,colour,1.0,0.0,16
mistral-saba-24b,backpack,context,0.4375,0.51234753829798,16
mistral-saba-24b,backpack,disposition,0.0,0.0,16
mistral-saba-24b,backpack,function,1.0,0.0,16
mistral-saba-24b,backpack,location,0.875,0.3415650255319866,16
mistral-saba-24b,backpack,material,1.0,0.0,16
mistral-saba-24b,backpack,pattern,1.0,0.0,16
mistral-saba-24b,backpack,scenario,0.1875,0.40311288741492746,16
mistral-saba-24b,backpack,shape,0.9375,0.24999999999999997,16
mistral-saba-24b,backpack,size,1.0,0.0,16
mistral-saba-24b,backpack,temperature,0.0,0.0,16
mistral-saba-24b,backpack,texture,1.0,0.0,16
mistral-saba-24b,backpack,value,0.375,0.49999999999999994,16
mistral-saba-24b,backpack,weight,1.0,0.0,16
mistral-saba-24b,banana,colour,1.0,0.0,19
mistral-saba-24b,banana,context,0.15789473684210525,0.3746343246326776,19
mistral-saba-24b,banana,disposition,0.0,0.0,19
mistral-saba-24b,banana,function,0.5263157894736842,0.512989176042577,19
mistral-saba-24b,banana,location,0.9473684210526315,0.22941573387056174,19
mistral-saba-24b,banana,material,0.5789473684210527,0.5072572735017881,19
mistral-saba-24b,banana,pattern,0.05263157894736842,0.22941573387056177,19
mistral-saba-24b,banana,scenario,0.0,0.0,19
mistral-saba-24b,banana,shape,1.0,0.0,19
mistral-saba-24b,banana,size,1.0,0.0,19
mistral-saba-24b,banana,temperature,0.10526315789473684,0.3153017676423058,19
mistral-saba-24b,banana,texture,1.0,0.0,19
mistral-saba-24b,banana,value,0.05263157894736842,0.22941573387056177,19
mistral-saba-24b,banana,weight,0.7894736842105263,0.41885390829169555,19
mistral-saba-24b,baseball bat,colour,0.9473684210526315,0.22941573387056177,19
mistral-saba-24b,baseball bat,context,0.3684210526315789,0.49559462778335206,19
mistral-saba-24b,baseball bat,disposition,0.0,0.0,19
mistral-saba-24b,baseball bat,function,1.0,0.0,19
mistral-saba-24b,baseball bat,location,0.6842105263157895,0.4775669329409193,19
mistral-saba-24b,baseball bat,material,1.0,0.0,19
mistral-saba-24b,baseball bat,pattern,0.42105263157894735,0.5072572735017881,19
mistral-saba-24b,baseball bat,scenario,0.15789473684210525,0.3746343246326776,19
mistral-saba-24b,baseball bat,shape,1.0,0.0,19
mistral-saba-24b,baseball bat,size,1.0,0.0,19
mistral-saba-24b,baseball bat,temperature,0.0,0.0,19
mistral-saba-24b,baseball bat,texture,0.7894736842105263,0.4188539082916955,19
mistral-saba-24b,baseball bat,value,0.15789473684210525,0.37463432463267754,19
mistral-saba-24b,baseball bat,weight,1.0,0.0,19
mistral-saba-24b,baseball glove,colour,1.0,0.0,18
mistral-saba-24b,baseball glove,context,0.6111111111111112,0.5016313257045503,18
mistral-saba-24b,baseball glove,disposition,0.0,0.0,18
mistral-saba-24b,baseball glove,function,1.0,0.0,18
mistral-saba-24b,baseball glove,location,0.6666666666666666,0.48507125007266594,18
mistral-saba-24b,baseball glove,material,1.0,0.0,18
mistral-saba-24b,baseball glove,pattern,0.9444444444444444,0.2357022603955158,18
mistral-saba-24b,baseball glove,scenario,0.4444444444444444,0.5113099925649136,18
mistral-saba-24b,baseball glove,shape,1.0,0.0,18
mistral-saba-24b,baseball glove,size,1.0,0.0,18
mistral-saba-24b,baseball glove,temperature,0.0,0.0,18
mistral-saba-24b,baseball glove,texture,1.0,0.0,18
mistral-saba-24b,baseball glove,value,0.2777777777777778,0.4608885989624768,18
mistral-saba-24b,baseball glove,weight,1.0,0.0,18
mistral-saba-24b,bear,colour,1.0,0.0,20
mistral-saba-24b,bear,context,0.4,0.5026246899500346,20
mistral-saba-24b,bear,disposition,0.8,0.41039134083406165,20
mistral-saba-24b,bear,function,0.4,0.5026246899500345,20
mistral-saba-24b,bear,location,1.0,0.0,20
mistral-saba-24b,bear,material,0.0,0.0,20
mistral-saba-24b,bear,pattern,0.6,0.5026246899500345,20
mistral-saba-24b,bear,scenario,0.25,0.4442616583193193,20
mistral-saba-24b,bear,shape,0.95,0.22360679774997894,20
mistral-saba-24b,bear,size,1.0,0.0,20
mistral-saba-24b,bear,temperature,0.0,0.0,20
mistral-saba-24b,bear,texture,0.95,0.22360679774997894,20
mistral-saba-24b,bear,value,0.0,0.0,20
mistral-saba-24b,bear,weight,1.0,0.0,20
mistral-saba-24b,bed,colour,1.0,0.0,18
mistral-saba-24b,bed,context,0.3888888888888889,0.5016313257045503,18
mistral-saba-24b,bed,disposition,0.0,0.0,18
mistral-saba-24b,bed,function,1.0,0.0,18
