model,concept,domain,dimension,measurement,avg_mean,avg_std
phi3mini_4k_instruct_fp16,baseball bat,size,height,centimeters,115.85,12.149398945496939
phi3mini_4k_instruct_fp16,baseball bat,size,height,feet,2.9675000000000002,0.26820799077542323
phi3mini_4k_instruct_fp16,baseball bat,size,height,inches,33.525,0.7340407273943912
phi3mini_4k_instruct_fp16,baseball bat,size,height,meters,1.2049999999999998,0.068633274115326
phi3mini_4k_instruct_fp16,baseball bat,size,height,millimeters,157.5,90.08037346842278
phi3mini_4k_instruct_fp16,baseball bat,size,length,centimeters,104.15,6.745563844405254
phi3mini_4k_instruct_fp16,baseball bat,size,length,feet,2.8995,0.16611584416969552
phi3mini_4k_instruct_fp16,baseball bat,size,length,inches,34.135000000000005,0.6368301434283306
phi3mini_4k_instruct_fp16,baseball bat,size,length,meters,1.0985,0.1419664526717862
phi3mini_4k_instruct_fp16,baseball bat,size,length,millimeters,407.25,419.9764247769404
phi3mini_4k_instruct_fp16,baseball bat,size,width,centimeters,9.790000000000001,2.1858155168458775
phi3mini_4k_instruct_fp16,baseball bat,size,width,feet,2.6950000000000003,0.02236067977499792
phi3mini_4k_instruct_fp16,baseball bat,size,width,inches,2.7325,0.024468024246479515
phi3mini_4k_instruct_fp16,baseball bat,size,width,meters,0.0625,0.052208589734882356
phi3mini_4k_instruct_fp16,baseball bat,size,width,millimeters,204.48,71.59989414870152
phi3mini_4k_instruct_fp16,baseball bat,temperature,temperature,celsius,21.40625,8.931626858155985
phi3mini_4k_instruct_fp16,baseball bat,temperature,temperature,fahrenheit,67.65,1.7554426642213128
phi3mini_4k_instruct_fp16,baseball bat,temperature,temperature,kelvin,295.5125,1.2222579407327334
phi3mini_4k_instruct_fp16,baseball bat,value,monetary_value,US dollars,40.396,11.344612632852371
phi3mini_4k_instruct_fp16,baseball bat,value,monetary_value,euros,37.75,23.253466068750402
phi3mini_4k_instruct_fp16,baseball bat,value,monetary_value,pounds,3.15,0.44077853201547174
phi3mini_4k_instruct_fp16,baseball bat,weight,weight,grams,780.5,83.57001476858223
phi3mini_4k_instruct_fp16,baseball bat,weight,weight,kilograms,0.828,0.12211297616293044
phi3mini_4k_instruct_fp16,baseball bat,weight,weight,ounces,32.825,0.6742442162583931
phi3mini_4k_instruct_fp16,baseball bat,weight,weight,pounds,27.095,10.636306986721916
phi3mini_4k_instruct_fp16,baseball glove,size,height,centimeters,31.979000000000003,5.88653941767058
phi3mini_4k_instruct_fp16,baseball glove,size,height,feet,1.564,1.2920868473336582
phi3mini_4k_instruct_fp16,baseball glove,size,height,inches,11.45,0.9912777506568824
phi3mini_4k_instruct_fp16,baseball glove,size,height,meters,0.09425,0.08158423157758651
phi3mini_4k_instruct_fp16,baseball glove,size,height,millimeters,133.52249999999998,34.247352855827835
phi3mini_4k_instruct_fp16,baseball glove,size,length,centimeters,42.025,4.23753590265803
phi3mini_4k_instruct_fp16,baseball glove,size,length,feet,2.566,0.5280689747611227
phi3mini_4k_instruct_fp16,baseball glove,size,length,inches,11.74875,0.19202436111899443
phi3mini_4k_instruct_fp16,baseball glove,size,length,meters,0.34500000000000003,0.11821033884786185
phi3mini_4k_instruct_fp16,baseball glove,size,length,millimeters,124.875,5.291191786952708
phi3mini_4k_instruct_fp16,baseball glove,size,width,centimeters,45.075,3.0055869030156073
phi3mini_4k_instruct_fp16,baseball glove,size,width,feet,2.3475,0.6584421406863165
phi3mini_4k_instruct_fp16,baseball glove,size,width,inches,11.666,0.21864174012826545
phi3mini_4k_instruct_fp16,baseball glove,size,width,meters,0.23785000000000003,0.1352340174426694
phi3mini_4k_instruct_fp16,baseball glove,size,width,millimeters,124.25,4.194294370112557
phi3mini_4k_instruct_fp16,baseball glove,temperature,temperature,celsius,21.033333333333335,9.243659345477747
phi3mini_4k_instruct_fp16,baseball glove,temperature,temperature,fahrenheit,67.25,1.8317377426626165
phi3mini_4k_instruct_fp16,baseball glove,temperature,temperature,kelvin,296.2025,1.9310124832652704
phi3mini_4k_instruct_fp16,baseball glove,value,monetary_value,US dollars,99.9995,24.061325263190568
phi3mini_4k_instruct_fp16,baseball glove,value,monetary_value,euros,78.5745,24.04632491342711
phi3mini_4k_instruct_fp16,baseball glove,value,monetary_value,pounds,1.7475,1.2758356394721728
phi3mini_4k_instruct_fp16,baseball glove,weight,weight,grams,490.0,185.38721922676217
phi3mini_4k_instruct_fp16,baseball glove,weight,weight,kilograms,0.8875,0.28463966140034885
phi3mini_4k_instruct_fp16,baseball glove,weight,weight,ounces,13.175,1.779081667306863
phi3mini_4k_instruct_fp16,baseball glove,weight,weight,pounds,6.805,5.102267297873307
phi3mini_4k_instruct_fp16,bear,size,height,centimeters,195.85,70.2718593074519
phi3mini_4k_instruct_fp16,bear,size,height,feet,6.9,0.9341475145539746
phi3mini_4k_instruct_fp16,bear,size,height,inches,39.725,7.2210857180460355
phi3mini_4k_instruct_fp16,bear,size,height,meters,2.4,0.19466570535691505
phi3mini_4k_instruct_fp16,bear,size,height,millimeters,1150.0,818.535277187245
phi3mini_4k_instruct_fp16,bear,size,length,centimeters,247.0,11.285761872936693
phi3mini_4k_instruct_fp16,bear,size,length,feet,7.31,1.135967012122966
phi3mini_4k_instruct_fp16,bear,size,length,inches,58.025,12.179010200902376
phi3mini_4k_instruct_fp16,bear,size,length,meters,2.495,0.022360679774997918
phi3mini_4k_instruct_fp16,bear,size,length,millimeters,1190.0,361.13855046447054
phi3mini_4k_instruct_fp16,bear,size,width,centimeters,129.5,18.771478925557027
phi3mini_4k_instruct_fp16,bear,size,width,feet,6.404999999999999,0.7735597823323709
phi3mini_4k_instruct_fp16,bear,size,width,inches,35.4,6.356927427286666
phi3mini_4k_instruct_fp16,bear,size,width,meters,2.13,0.4053588403793412
phi3mini_4k_instruct_fp16,bear,size,width,millimeters,432.5,184.44440040864689
phi3mini_4k_instruct_fp16,bear,temperature,temperature,celsius,0.34210526315789475,6.472275556339748
phi3mini_4k_instruct_fp16,bear,temperature,temperature,fahrenheit,53.075,4.3708213126789355
phi3mini_4k_instruct_fp16,bear,temperature,temperature,kelvin,293.38,2.9744703199411022
phi3mini_4k_instruct_fp16,bear,value,monetary_value,US dollars,0.0,0.0
phi3mini_4k_instruct_fp16,bear,value,monetary_value,euros,0.0,0.0
phi3mini_4k_instruct_fp16,bear,value,monetary_value,pounds,583.3946666666667,99.02034061362389
phi3mini_4k_instruct_fp16,bear,weight,weight,grams,170277.77777777778,155473.39683747507
phi3mini_4k_instruct_fp16,bear,weight,weight,kilograms,256.5,39.23948065539684
phi3mini_4k_instruct_fp16,bear,weight,weight,ounces,13680.631578947368,45873.2258490851
phi3mini_4k_instruct_fp16,bear,weight,weight,pounds,459.5,149.04873805500495
phi3mini_4k_instruct_fp16,bed,size,height,centimeters,191.0,28.451251013101803
phi3mini_4k_instruct_fp16,bed,size,height,feet,6.025,0.638151112280832
phi3mini_4k_instruct_fp16,bed,size,height,inches,72.625,15.287486282646514
phi3mini_4k_instruct_fp16,bed,size,height,meters,0.177,0.02364206776957237
phi3mini_4k_instruct_fp16,bed,size,height,millimeters,204.5,47.73556546775492
phi3mini_4k_instruct_fp16,bed,size,length,centimeters,191.1,11.561733616137607
phi3mini_4k_instruct_fp16,bed,size,length,feet,6.5,0.0
phi3mini_4k_instruct_fp16,bed,size,length,inches,75.0,0.0
phi3mini_4k_instruct_fp16,bed,size,length,meters,1.98,0.06155870112510923
phi3mini_4k_instruct_fp16,bed,size,length,millimeters,1106.5,853.0396115933705
phi3mini_4k_instruct_fp16,bed,size,width,centimeters,153.5,32.811262507992915
phi3mini_4k_instruct_fp16,bed,size,width,feet,5.025,0.4722566206941663
phi3mini_4k_instruct_fp16,bed,size,width,inches,72.75,4.302691935839336
phi3mini_4k_instruct_fp16,bed,size,width,meters,1.4625,0.37587616941865587
phi3mini_4k_instruct_fp16,bed,size,width,millimeters,164.95,25.336628363736665
phi3mini_4k_instruct_fp16,bed,temperature,temperature,celsius,19.325,1.3404143114409781
phi3mini_4k_instruct_fp16,bed,temperature,temperature,fahrenheit,68.49,2.0970907166081814
phi3mini_4k_instruct_fp16,bed,temperature,temperature,kelvin,292.85,1.7198531149031788
phi3mini_4k_instruct_fp16,bed,value,monetary_value,US dollars,432.4985,101.66274229685028
phi3mini_4k_instruct_fp16,bed,value,monetary_value,euros,315.0,67.08203932499369
phi3mini_4k_instruct_fp16,bed,value,monetary_value,pounds,73.0,29.552213679068668
phi3mini_4k_instruct_fp16,bed,weight,weight,grams,883.5,1069.68896118648
phi3mini_4k_instruct_fp16,bed,weight,weight,kilograms,70.25,44.41061395183529
phi3mini_4k_instruct_fp16,bed,weight,weight,ounces,86.56,98.91005164182998
phi3mini_4k_instruct_fp16,bed,weight,weight,pounds,51.575,11.421672612326002
phi3mini_4k_instruct_fp16,bench,size,height,centimeters,84.8,7.015771706061918
phi3mini_4k_instruct_fp16,bench,size,height,feet,3.425,0.33541019662496846
phi3mini_4k_instruct_fp16,bench,size,height,inches,31.237000000000002,4.825864634828064
phi3mini_4k_instruct_fp16,bench,size,height,meters,0.7075,0.11502288101892919
phi3mini_4k_instruct_fp16,bench,size,height,millimeters,755.0,186.30761207151323
phi3mini_4k_instruct_fp16,bench,size,length,centimeters,105.95,13.16484553250576
phi3mini_4k_instruct_fp16,bench,size,length,feet,6.7,1.7651599003161755
phi3mini_4k_instruct_fp16,bench,size,length,inches,35.85,14.386671463179857
phi3mini_4k_instruct_fp16,bench,size,length,meters,1.52,0.3577708763999664
phi3mini_4k_instruct_fp16,bench,size,length,millimeters,898.4,265.802934521047
phi3mini_4k_instruct_fp16,bench,size,width,centimeters,94.75,11.63875106339978
phi3mini_4k_instruct_fp16,bench,size,width,feet,3.505,0.02236067977499792
phi3mini_4k_instruct_fp16,bench,size,width,inches,28.625,3.7165171868296265
phi3mini_4k_instruct_fp16,bench,size,width,meters,0.89,0.030779350562554614
phi3mini_4k_instruct_fp16,bench,size,width,millimeters,489.5,209.52264040457598
phi3mini_4k_instruct_fp16,bench,temperature,temperature,celsius,23.4,0.316227766016838
phi3mini_4k_instruct_fp16,bench,temperature,temperature,fahrenheit,68.57894736842105,1.3045130838611418
phi3mini_4k_instruct_fp16,bench,temperature,temperature,kelvin,295.2552631578947,2.18313578857226
phi3mini_4k_instruct_fp16,bench,value,monetary_value,US dollars,48.0,92.90548192345042
phi3mini_4k_instruct_fp16,bench,value,monetary_value,euros,144.28571428571428,50.339506692715354
phi3mini_4k_instruct_fp16,bench,value,monetary_value,pounds,0.0,0.0
phi3mini_4k_instruct_fp16,bench,weight,weight,grams,392505.8823529412,1240881.4686899937
phi3mini_4k_instruct_fp16,bench,weight,weight,kilograms,22.94736842105263,7.9177977031391915
phi3mini_4k_instruct_fp16,bench,weight,weight,ounces,79.05263157894737,46.757618136525835
phi3mini_4k_instruct_fp16,bench,weight,weight,pounds,64.75,45.75319948547746
phi3mini_4k_instruct_fp16,bicycle,size,height,centimeters,90.75,7.826237921249265
phi3mini_4k_instruct_fp16,bicycle,size,height,feet,4.025,0.8807144229185998
phi3mini_4k_instruct_fp16,bicycle,size,height,inches,47.339999999999996,4.744126562614583
phi3mini_4k_instruct_fp16,bicycle,size,height,meters,1.0,0.0
phi3mini_4k_instruct_fp16,bicycle,size,height,millimeters,880.0,61.55870112510923
phi3mini_4k_instruct_fp16,bicycle,size,length,centimeters,100.25,1.1180339887498962
phi3mini_4k_instruct_fp16,bicycle,size,length,feet,7.12,0.39947333749378205
phi3mini_4k_instruct_fp16,bicycle,size,length,inches,64.075,13.907849922748097
phi3mini_4k_instruct_fp16,bicycle,size,length,meters,1.375,0.2613225472174388
phi3mini_4k_instruct_fp16,bicycle,size,length,millimeters,967.5,153.06087540239463
phi3mini_4k_instruct_fp16,bicycle,size,width,centimeters,61.2325,15.231617695818752
phi3mini_4k_instruct_fp16,bicycle,size,width,feet,2.445,0.11909748329127608
phi3mini_4k_instruct_fp16,bicycle,size,width,inches,26.35,0.6509102937627549
phi3mini_4k_instruct_fp16,bicycle,size,width,meters,0.5835,0.12127719445442674
phi3mini_4k_instruct_fp16,bicycle,size,width,millimeters,361.5,292.24674146128103
phi3mini_4k_instruct_fp16,bicycle,temperature,temperature,celsius,13.153846153846153,6.838568976110839
phi3mini_4k_instruct_fp16,bicycle,temperature,temperature,fahrenheit,62.89,2.8373263916284963
phi3mini_4k_instruct_fp16,bicycle,temperature,temperature,kelvin,296.35,2.330574810506719
phi3mini_4k_instruct_fp16,bicycle,value,monetary_value,US dollars,267.36842105263156,98.64876556434156
phi3mini_4k_instruct_fp16,bicycle,value,monetary_value,euros,240.0,75.3937034925052
phi3mini_4k_instruct_fp16,bicycle,value,monetary_value,pounds,19.936842105263157,6.5746322690842725
phi3mini_4k_instruct_fp16,bicycle,weight,weight,grams,2550.0,723.660286685898
phi3mini_4k_instruct_fp16,bicycle,weight,weight,kilograms,9.940000000000001,0.47284135539144706
phi3mini_4k_instruct_fp16,bicycle,weight,weight,ounces,84.74,145.92120223996886
phi3mini_4k_instruct_fp16,bicycle,weight,weight,pounds,28.025,3.124078811594328
phi3mini_4k_instruct_fp16,bird,size,height,centimeters,26.625,4.607987915737078
phi3mini_4k_instruct_fp16,bird,size,height,feet,2.1444444444444444,0.6679399605126745
phi3mini_4k_instruct_fp16,bird,size,height,inches,8.623529411764705,2.0437494378484558
phi3mini_4k_instruct_fp16,bird,size,height,meters,0.29,0.13337718577107002
phi3mini_4k_instruct_fp16,bird,size,height,millimeters,70.75,65.37895605419868
phi3mini_4k_instruct_fp16,bird,size,length,centimeters,27.5,5.256574830378468
phi3mini_4k_instruct_fp16,bird,size,length,feet,2.106,0.8203234278720738
phi3mini_4k_instruct_fp16,bird,size,length,inches,8.35,2.5334602922942326
phi3mini_4k_instruct_fp16,bird,size,length,meters,0.40149999999999997,0.16493300075134174
phi3mini_4k_instruct_fp16,bird,size,length,millimeters,98.2,83.45900348768787
phi3mini_4k_instruct_fp16,bird,size,width,centimeters,30.75,5.910516942393092
phi3mini_4k_instruct_fp16,bird,size,width,feet,2.3526315789473684,0.5470815712615762
phi3mini_4k_instruct_fp16,bird,size,width,inches,8.125,2.9241058012394334
phi3mini_4k_instruct_fp16,bird,size,width,meters,0.22999999999999998,0.14545753585442767
phi3mini_4k_instruct_fp16,bird,size,width,millimeters,49.0,54.18292603472251
phi3mini_4k_instruct_fp16,bird,temperature,temperature,celsius,31.483333333333334,16.408802146372167
phi3mini_4k_instruct_fp16,bird,temperature,temperature,fahrenheit,99.5,0.0
phi3mini_4k_instruct_fp16,bird,temperature,temperature,kelvin,310.05,0.44721359549995776
phi3mini_4k_instruct_fp16,bird,value,monetary_value,US dollars,0.0,0.0
phi3mini_4k_instruct_fp16,bird,value,monetary_value,euros,0.0,0.0
phi3mini_4k_instruct_fp16,bird,value,monetary_value,pounds,0.0,0.0
phi3mini_4k_instruct_fp16,bird,weight,weight,grams,35.06666666666667,46.35752366121383
phi3mini_4k_instruct_fp16,bird,weight,weight,kilograms,0.15,0.15217718205053643
phi3mini_4k_instruct_fp16,bird,weight,weight,ounces,0.62,1.345401524883146
phi3mini_4k_instruct_fp16,bird,weight,weight,pounds,0.6111111111111112,0.3376195019612687
phi3mini_4k_instruct_fp16,boat,size,height,centimeters,78.95,110.71750444023601
phi3mini_4k_instruct_fp16,boat,size,height,feet,15.75,2.446802424647964
phi3mini_4k_instruct_fp16,boat,size,height,inches,52.275,45.611481414684455
phi3mini_4k_instruct_fp16,boat,size,height,meters,2.7,0.6958523739384593
phi3mini_4k_instruct_fp16,boat,size,height,millimeters,761.33,822.3076374639719
phi3mini_4k_instruct_fp16,boat,size,length,centimeters,45.92,119.68580621997882
phi3mini_4k_instruct_fp16,boat,size,length,feet,22.85,5.584518072785078
phi3mini_4k_instruct_fp16,boat,size,length,inches,27.75,6.640188646654392
phi3mini_4k_instruct_fp16,boat,size,length,meters,9.625,1.8909410077357889
phi3mini_4k_instruct_fp16,boat,size,length,millimeters,10570.689999999999,8622.096211411823
phi3mini_4k_instruct_fp16,boat,size,width,centimeters,40.05,91.80871131697803
phi3mini_4k_instruct_fp16,boat,size,width,feet,20.0,3.6273812505500573
phi3mini_4k_instruct_fp16,boat,size,width,inches,61.975,53.0782627229284
phi3mini_4k_instruct_fp16,boat,size,width,meters,4.9,0.4757265910937545
phi3mini_4k_instruct_fp16,boat,size,width,millimeters,936.2450000000001,1308.2525108246296
phi3mini_4k_instruct_fp16,boat,temperature,temperature,celsius,15.357142857142858,5.397394568851542
phi3mini_4k_instruct_fp16,boat,temperature,temperature,fahrenheit,69.535,5.153973939439457
phi3mini_4k_instruct_fp16,boat,temperature,temperature,kelvin,293.0,1.6944180805158369
phi3mini_4k_instruct_fp16,boat,value,monetary_value,US dollars,15764.70588235294,10425.506053453148
phi3mini_4k_instruct_fp16,boat,value,monetary_value,euros,11928.57142857143,4783.212401631447
phi3mini_4k_instruct_fp16,boat,value,monetary_value,pounds,454.54545454545456,687.5516509523286
phi3mini_4k_instruct_fp16,boat,weight,weight,grams,3065156.25,4855770.648478468
phi3mini_4k_instruct_fp16,boat,weight,weight,kilograms,285.0,196.74990804518683
