client,concept,domain,measurement,dimension,format,response,model_name,condition,response_ok_syntax,response_ok_semantics,response_error_type
llama_30b_standard,skateboard,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""skateboard"",
  ""colour"":
    ""value"" ,""false""
    : ""reason"",
    ""Colour is not relevant for a skateboard because skateboards are generally black or grey and are not distinguished by colour.""
  :
  ""shape""
    ,
    ""value"" :""true""
    ,
    ""reason""
    :
    ""Skateboards are generally rectangular in shape",llama_30b_standard,context,,,No syntax
llama_30b_standard,skateboard,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""skateboard"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""skateboards are often distinguished by color""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""skateboards are often distinguished by shape""
  },
  ""location"": {
    ""value"": true,
    ""reason"": ""skateboards are often distinguished by location""
 ",llama_30b_standard,context,,,No syntax
llama_30b_standard,skateboard,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""skateboard"",
  ""colour"":
    {
      ""value"": true,
      ""reason"": ""skateboards are usually colourful, making it a relevant descriptor for skateboards.""
    },
  ""shape"":
    {
      ""value"": true,
      ""reason"": ""the shape of a skateboard is often used to distinguish it from other objects, making it a relevant descriptor.""
    },
",llama_30b_standard,context,,,No syntax
llama_30b_standard,skateboard,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    ""value""
    ,
    ""reason"": ""Apples are commonly identified and categorized by their color."",
  ""location"":
    ""value""
    ,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""material"":
    ""value""
    ,
    ""reason"": ""Apples are commonly",llama_30b_standard,context,,,No syntax
llama_30b_standard,skateboard,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""skateboard"",
  ""colour"":
    ""value"" ,""reason""
    : true, ""Always relevant to describe the color of the board.""
  :
  ""shape""
    ,
    ""value"": true,
    ""reason"": ""The shape of a skateboard is relevant because it helps differentiate it from other objects.""
  ,
  ""location""
    : true,
    ""reason"":",llama_30b_standard,context,,,No syntax
llama_30b_standard,skateboard,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""skateboard"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Colour is always relevant for objects that are visually perceived.""
  },
  ""size"": {
    ""value"": true,
    ""reason"": ""Size is always relevant for objects that are visually perceived.""
  },
  ""shape"": {
    ""value"": false,
    ""reason"": ""Shape is",llama_30b_standard,context,,,No syntax
llama_30b_standard,skateboard,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    {
      ""value"": true,
      ""reason"": ""Apples are commonly identified and categorized by their color.""
    }
  ,
  ""location"":
    {
      ""value"": true,
      ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
    }
  ,
  ""scenario"":
    {
",llama_30b_standard,context,,,No syntax
llama_30b_standard,skateboard,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""skateboard"",
  ""colour"":
    ""value"" ,""reason"" :""The colour of the board is not relevant as the colour of the board is not relevant to the functionality or use of the skateboard.""
  ,
  ""shape"":
    ""value"" ,""reason"" :""The shape of the board is not relevant as the shape of the board is not relevant to the functionality or use of the skateboard.""
",llama_30b_standard,context,,,No syntax
llama_30b_standard,skateboard,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    ""value""
    ,
  ""location"":
    ""value""
    ,
  ""size"":
    ""value""
    ,
  ""texture"":
    ""value""
    ,
  ""function"":
    ""value""
    ,
  ""value"":
    ""value""
    ,
  ""weight"":
    ""value""
    ,
 ",llama_30b_standard,context,,,No syntax
llama_30b_standard,skateboard,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""skateboard"",
  ""colour"": {
    ""value"": false,
    ""reason"": ""Colour is not relevant. A skateboard is a board with wheels that is ridden in a standing or crouching position and propelled by foot. ""
  },
  ""shape"": {
    ""value"": false,
    ""reason"": ""Shape is not relevant. A skateboard is a board with wheels that",llama_30b_standard,context,,,No syntax
llama_30b_standard,skateboard,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""skateboard"",
  ""colour"":
    ""value""
    ,
    ""reason"": ""Colour is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""location"":
    ""value""
    ,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""scenario"":
    ""value""",llama_30b_standard,context,,,No syntax
llama_30b_standard,baseball glove,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""baseball glove"",
  ""description"": ""handwear used by fielders in playing baseball"",
  ""candidates"": [
      ""colour"",
      ""shape"",
      ""location"",
      ""texture"",
      ""material"",
      ""scenario"",
      ""pattern"",
      ""context"",
      ""disposition"",
      ""function"",
      ""size"",
      ""weight"",
      ""temperature"",
      ""value""
  ],",llama_30b_standard,context,,,No syntax
llama_30b_standard,baseball glove,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""baseball glove"",
  ""colour"":
    ""value""
    ,
    ""reason"": ""colour is always relevant to describe the appearance of an object.""
  ,
  ""shape"":
    ""value""
    ,
    ""reason"": ""shape is always relevant to describe the appearance of an object.""
  ,
  ""location"":
    ""value""
    ,
    ""reason"": ""location is always relevant as it helps contextualize the presence or use",llama_30b_standard,context,,,No syntax
llama_30b_standard,baseball glove,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
    ""concept"": ""baseball glove"",
    ""colour"":
    {
        ""value"": true,
        ""reason"": ""Colour is always relevant as it helps categorize and identify objects.""
    },
    ""shape"":
    {
        ""value"": true,
        ""reason"": ""Shape is always relevant as it helps categorize and identify objects.""
    },
    ""size"":
    {
        ""value"": true,
        ""reason"": ""Size is always relevant as it",llama_30b_standard,context,,,No syntax
llama_30b_standard,baseball glove,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""baseball glove"",
  ""location"":
    ""value""
    ,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""shape"":
    ""value""
    ,
    ""reason"": ""Apples are commonly identified and categorized by their color.""
  ,
  ""size"":
    ""value""
    ,
    ""reason"": ""Size is always relevant as it helps contextualize",llama_30b_standard,context,,,No syntax
llama_30b_standard,baseball glove,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""baseball glove"",
  ""colour"":
    {
      ""value"": false,
      ""reason"": ""Color is not relevant for baseball glove. A baseball glove is used to catch the baseball. The color of the glove is not relevant to catch the baseball.""
    },
  ""shape"":
    {
      ""value"": false,
      ""reason"": ""Shape is not relevant for baseball glove. A baseball glove is used to catch the baseball. The shape of",llama_30b_standard,context,,,No syntax
llama_30b_standard,baseball glove,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
    ""concept"": ""baseball glove"",
    ""colour"":
        {
            ""value"": false,
            ""reason"": ""Colour is not relevant to characterize the presence or use of a baseball glove.""
        },
    ""shape"":
        {
            ""value"": true,
            ""reason"": ""Shapes are always relevant to characterize the presence or use of an object.""
        },
    ""location"":
        {
            ""value"": true,
            ""reason"":",llama_30b_standard,context,,,No syntax
llama_30b_standard,baseball glove,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    ""value"" ,""reason"": ""Apples are commonly identified and categorized by their color."",
  ""location"":
    ""value"" ,""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object."",
  ""shape"":
    ""value"" ,""reason"": ""Shape is always relevant as it helps to distinguish and identify an object."",
  ""texture"":
    ""value"" ,""reason"": """,llama_30b_standard,context,,,No syntax
llama_30b_standard,baseball glove,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""baseball glove"",
  ""colour"":
    ""value""
    ,
    ""reason"": ""Colour is always relevant to characterize and describe objects.""
  ,
  ""shape"":
    ""value""
    ,
    ""reason"": ""Shape is always relevant to characterize and describe objects.""
  ,
  ""location"":
    ""value""
    ,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any",llama_30b_standard,context,,,No syntax
llama_30b_standard,baseball glove,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""baseball glove"",""colour"":""true"",""shape"":""true"",""location"":""true"",""texture"":""true"",""material"":""true"",""scenario"":""true"",""pattern"":""true"",""context"":""true"",""disposition"":""true"",""function"":""true"",""size"":""true"",""weight"":""true"",""temperature"":""true"",""value"":""true""}
",llama_30b_standard,context,"{'concept': 'baseball glove', 'colour': 'true', 'shape': 'true', 'location': 'true', 'texture': 'true', 'material': 'true', 'scenario': 'true', 'pattern': 'true', 'context': 'true', 'disposition': 'true', 'function': 'true', 'size': 'true', 'weight': 'true', 'temperature': 'true', 'value': 'true'}",,Output format incorrect
llama_30b_standard,baseball glove,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""baseball glove"",""colour"":{""value"":true,""reason"":""Apples are commonly identified and categorized by their color."",""function"":{""value"":false,""reason"":""Not all objects have functions.""},""material"":{""value"":false,""reason"":""Apples are not made of material.""},""context"":{""value"":false,""reason"":""Apples are not found in contexts.""},""value"":{""value"":false,""reason"":""Apples are not measured by value.""},""temperature"":{""value"":false,""reason"":""Apples are not measured",llama_30b_standard,context,,,No syntax
