client,model,emotion,definition,activity,arousal,dominance,evaluation,pleasure,potency,unpredictability,valence,activity_mean,arousal_mean,dominance_mean,evaluation_mean,pleasure_mean,potency_mean,unpredictability_mean,valence_mean
unknown,openai_gpt-5-nano,anger,cambridge,"[0.78, 0.78, 0.8, 0.78, 0.8, 0.78, 0.78, 0.8, 0.84, 0.82, 0.82, 0.82, 0.8, 0.78, 0.8, 0.8, 0.84, 0.78, 0.78, 0.8, 0.82, 0.78, 0.8, 0.75, 0.8, 0.78, 0.82, 0.8, 0.78, 0.8, 0.8, 0.82, 0.78, 0.78, 0.77, 0.8, 0.8, 0.82, 0.82, 0.8]","[0.85, 0.82, 0.85, 0.82, 0.82, 0.82, 0.82, 0.8, 0.8, 0.82, 0.82, 0.82, 0.82, 0.86, 0.86, 0.82, 0.85, 0.8, 0.85, 0.82, 0.85, 0.85, 0.8, 0.85, 0.82, 0.82, 0.85, 0.82, 0.82, 0.85, 0.85, 0.83, 0.85, 0.82, 0.85, 0.8, 0.82, 0.85, 0.85, 0.82]","[0.3, 0.3, 0.3, 0.4, 0.3, 0.43, 0.3, 0.4, 0.55, 0.56, 0.3, 0.5, 0.6, 0.4, 0.3, 0.25, 0.4, 0.4, 0.6, 0.35]","[-0.75, -0.75, -0.8, -0.8, -0.8, -0.8, -0.8, -0.75, -0.8, -0.8, -0.8, -0.7, -0.8, -0.75, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.7, -0.75, -0.7, -0.8, -0.8, -0.75, -0.8, -0.8, -0.8, -0.7, -0.8, -0.8, -0.75, -0.8, -0.8, -0.8, -0.75, -0.8]","[-0.8, -0.7, -0.7, -0.75, -0.8, -0.8, -0.75, -0.7, -0.8, -0.8, -0.7, -0.7, -0.6, -0.7, -0.8, -0.75, -0.8, -0.7, -0.7, -0.7]","[0.8, 0.78, 0.73, 0.7, 0.7, 0.76, 0.78, 0.74, 0.75, 0.78, 0.74, 0.72, 0.82, 0.8, 0.72, 0.72, 0.8, 0.72, 0.82, 0.78, 0.78, 0.72, 0.67, 0.72, 0.8, 0.76, 0.7, 0.66, 0.8, 0.75, 0.8, 0.8, 0.74, 0.8, 0.75, 0.76, 0.79, 0.8, 0.72, 0.76]","[0.58, 0.63, 0.57, 0.66, 0.42, 0.61, 0.44, 0.4, 0.58, 0.62, 0.6, 0.44, 0.42, 0.62, 0.52, 0.6, 0.66, 0.56, 0.62, 0.66]","[-0.75, -0.75, -0.8, -0.75, -0.75, -0.8, -0.8, -0.8, -0.8, -0.75, -0.85, -0.8, -0.85, -0.75, -0.8, -0.8, -0.7, -0.75, -0.75, -0.7]",0.7975,0.8303,0.397,-0.78,-0.7375,0.756,0.5605,-0.775
unknown,openai_gpt-5-nano,annoyance,cambridge,"[0.34, 0.42, 0.4, 0.38, 0.4, 0.45, 0.38, 0.45, 0.42, 0.45, 0.4, 0.35, 0.4, 0.46, 0.56, 0.42, 0.46, 0.45, 0.36, 0.45, 0.42, 0.45, 0.4, 0.4, 0.38, 0.44, 0.4, 0.38, 0.4, 0.45, 0.4, 0.46, 0.4, 0.4, 0.35, 0.58, 0.4, 0.35, 0.4, 0.56]","[0.45, 0.56, 0.58, 0.6, 0.55, 0.5, 0.58, 0.45, 0.6, 0.58, 0.55, 0.5, 0.52, 0.55, 0.55, 0.55, 0.55, 0.55, 0.5, 0.6, 0.6, 0.55, 0.58, 0.55, 0.6, 0.5, 0.62, 0.5, 0.45, 0.5, 0.6, 0.45, 0.56, 0.5, 0.45, 0.45, 0.62, 0.57, 0.6, 0.5]","[-0.3, -0.2, 0.2, 0.1, -0.2, -0.3, -0.35, -0.2, -0.3, -0.2, -0.15, -0.3, 0.2, -0.3, -0.2, -0.2, 0.15, 0.22, -0.3, 0.25]","[-0.5, -0.6, -0.5, -0.6, -0.5, -0.6, -0.55, -0.6, -0.5, -0.6, -0.6, -0.55, -0.5, -0.55, -0.6, -0.5, -0.5, -0.6, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.55, -0.5, -0.6, -0.6, -0.45, -0.6, -0.6, -0.6, -0.5, -0.6, -0.5, -0.6, -0.6, -0.55, -0.6, -0.5]","[-0.55, -0.6, -0.6, -0.5, -0.5, -0.5, -0.5, -0.5, -0.4, -0.5, -0.5, -0.6, -0.5, -0.5, -0.5, -0.4, -0.5, -0.5, -0.5, -0.5]","[0.34, 0.56, 0.58, 0.4, 0.44, 0.4, 0.45, 0.36, 0.4, 0.4, 0.52, 0.4, 0.42, 0.4, 0.42, 0.46, 0.42, 0.44, 0.45, 0.55, 0.37, 0.42, 0.45, 0.6, 0.44, 0.38, 0.4, 0.37, 0.42, 0.4, 0.4, 0.43, 0.45, 0.45, 0.44, 0.55, 0.35, 0.44, 0.55, 0.4]","[0.37, 0.36, 0.4, 0.38, 0.34, 0.34, 0.38, 0.37, 0.34, 0.34, 0.4, 0.36, 0.43, 0.34, 0.33, 0.36, 0.4, 0.38, 0.32, 0.37]","[-0.5, -0.6, -0.55, -0.55, -0.55, -0.6, -0.6, -0.45, -0.5, -0.45, -0.6, -0.45, -0.6, -0.5, -0.55, -0.6, -0.6, -0.5, -0.62, -0.5]",0.4205,0.5405,-0.119,-0.5475,-0.5075,0.438,0.3655,-0.5435
unknown,openai_gpt-5-nano,anticipation,cambridge,"[0.72, 0.7, 0.66, 0.66, 0.7, 0.65, 0.72, 0.78, 0.7, 0.65, 0.7, 0.74, 0.66, 0.66, 0.66, 0.66, 0.66, 0.7, 0.7, 0.75, 0.65, 0.67, 0.7, 0.7, 0.65, 0.7, 0.67, 0.7, 0.72, 0.72, 0.68, 0.62, 0.68, 0.66, 0.64, 0.62, 0.7, 0.68, 0.66, 0.68]","[0.7, 0.7, 0.72, 0.72, 0.7, 0.7, 0.8, 0.7, 0.7, 0.72, 0.7, 0.65, 0.7, 0.74, 0.78, 0.7, 0.68, 0.7, 0.72, 0.66, 0.7, 0.67, 0.68, 0.7, 0.7, 0.7, 0.74, 0.67, 0.72, 0.72, 0.72, 0.76, 0.66, 0.67, 0.7, 0.7, 0.7, 0.7, 0.72, 0.72]","[0.3, 0.35, 0.25, 0.3, 0.25, 0.3, 0.2, 0.2, 0.35, 0.34, 0.25, 0.15, 0.3, 0.3, 0.3, 0.2, 0.3, 0.28, 0.28, 0.3]","[0.7, 0.65, 0.7, 0.6, 0.6, 0.6, 0.7, 0.7, 0.6, 0.65, 0.65, 0.65, 0.7, 0.6, 0.7, 0.7, 0.65, 0.7, 0.7, 0.6, 0.65, 0.65, 0.65, 0.6, 0.7, 0.7, 0.6, 0.6, 0.6, 0.6, 0.65, 0.6, 0.7, 0.7, 0.65, 0.6, 0.6, 0.6, 0.65, 0.6]","[0.65, 0.7, 0.7, 0.65, 0.65, 0.6, 0.62, 0.7, 0.65, 0.6, 0.7, 0.6, 0.6, 0.7, 0.65, 0.7, 0.62, 0.6, 0.65, 0.6]","[0.47, 0.64, 0.55, 0.62, 0.58, 0.57, 0.6, 0.56, 0.5, 0.55, 0.6, 0.52, 0.58, 0.6, 0.61, 0.57, 0.6, 0.6, 0.58, 0.6, 0.56, 0.64, 0.62, 0.56, 0.56, 0.55, 0.58, 0.62, 0.46, 0.6, 0.6, 0.55, 0.55, 0.6, 0.56, 0.63, 0.6, 0.58, 0.58, 0.56]","[0.33, 0.47, 0.47, 0.33, 0.4, 0.4, 0.33, 0.33, 0.35, 0.4, 0.37, 0.35, 0.44, 0.33, 0.4, 0.4, 0.42, 0.32, 0.34, 0.56]","[0.7, 0.6, 0.6, 0.64, 0.7, 0.6, 0.62, 0.7, 0.6, 0.7, 0.6, 0.65, 0.65, 0.62, 0.6, 0.5, 0.6, 0.65, 0.7, 0.6]",0.6832,0.706,0.275,0.6463,0.647,0.5765,0.387,0.6315
unknown,openai_gpt-5-nano,apprehension,cambridge,"[0.58, 0.6, 0.56, 0.64, 0.61, 0.58, 0.58, 0.6, 0.62, 0.62, 0.58, 0.6, 0.64, 0.63, 0.62, 0.58, 0.6, 0.45, 0.58, 0.58, 0.58, 0.58, 0.57, 0.62, 0.66, 0.64, 0.6, 0.62, 0.55, 0.62, 0.6, 0.66, 0.55, 0.62, 0.57, 0.6, 0.62, 0.6, 0.62, 0.58]","[0.6, 0.64, 0.6, 0.66, 0.66, 0.67, 0.7, 0.62, 0.6, 0.6, 0.62, 0.62, 0.66, 0.66, 0.64, 0.6, 0.58, 0.62, 0.62, 0.6, 0.66, 0.62, 0.64, 0.46, 0.68, 0.56, 0.72, 0.62, 0.6, 0.6, 0.66, 0.62, 0.62, 0.6, 0.64, 0.62, 0.65, 0.65, 0.6, 0.63]","[-0.6, -0.6, -0.6, -0.57, -0.4, -0.61, -0.45, -0.62, -0.6, -0.58, -0.6, -0.48, -0.6, -0.5, -0.55, -0.6, -0.65, -0.6, -0.6, -0.6]","[-0.6, -0.7, -0.62, -0.6, -0.65, -0.62, -0.6, -0.6, -0.6, -0.6, -0.55, -0.6, -0.6, -0.65, -0.6, -0.7, -0.6, -0.6, -0.6, -0.6, -0.6, -0.6, -0.6, -0.6, -0.6, -0.6, -0.6, -0.6, -0.65, -0.5, -0.6, -0.6, -0.6, -0.63, -0.65, -0.6, -0.55, -0.65, -0.6, -0.62]","[-0.6, -0.6, -0.5, -0.6, -0.6, -0.6, -0.6, -0.6, -0.65, -0.6, -0.5, -0.6, -0.5, -0.5, -0.6, -0.6, -0.6, -0.5, -0.6, -0.6]","[0.28, 0.29, 0.28, 0.28, 0.3, 0.3, 0.3, 0.3, 0.28, 0.27, 0.28, 0.28, 0.33, 0.34, 0.3, 0.26, 0.3, 0.27, 0.28, 0.3, 0.3, 0.27, 0.29, 0.28, 0.27, 0.3, 0.24, 0.3, 0.3, 0.3, 0.3, 0.33, 0.32, 0.27, 0.32, 0.3, 0.28, 0.3, 0.32, 0.3]","[0.7, 0.72, 0.74, 0.7, 0.78, 0.62, 0.64, 0.74, 0.66, 0.7, 0.72, 0.68, 0.7, 0.7, 0.71, 0.7, 0.77, 0.68, 0.6, 0.72]","[-0.65, -0.6, -0.6, -0.6, -0.6, -0.6, -0.6, -0.6, -0.6, -0.6, -0.65, -0.63, -0.65, -0.65, -0.55, -0.65, -0.62, -0.6, -0.6, -0.6]",0.5978,0.6255,-0.5705,-0.6085,-0.5775,0.2928,0.699,-0.6125
unknown,openai_gpt-5-nano,awe,cambridge,"[0.57, 0.6, 0.62, 0.62, 0.62, 0.62, 0.6, 0.62, 0.62, 0.6, 0.61, 0.58, 0.58, 0.6, 0.58, 0.58, 0.6, 0.6, 0.65, 0.6, 0.66, 0.62, 0.56, 0.6, 0.58, 0.62, 0.68, 0.65, 0.61, 0.6, 0.67, 0.6, 0.61, 0.62, 0.64, 0.47, 0.62, 0.63, 0.6, 0.62]","[0.72, 0.68, 0.7, 0.66, 0.7, 0.67, 0.7, 0.68, 0.7, 0.7, 0.74, 0.7, 0.7, 0.65, 0.7, 0.72, 0.72, 0.7, 0.7, 0.62, 0.7, 0.66, 0.78, 0.72, 0.7, 0.68, 0.7, 0.62, 0.7, 0.72, 0.7, 0.7, 0.68, 0.7, 0.72, 0.6, 0.68, 0.72, 0.72, 0.66]","[-0.5, -0.6, -0.6, -0.5, -0.6, -0.6, -0.55, -0.5, -0.6, -0.6, -0.6, -0.55, -0.6, -0.6, -0.55, -0.5, -0.65, -0.6, -0.55, -0.6]","[0.3, 0.2, 0.35, 0.3, 0.3, 0.3, 0.3, 0.4, 0.45, 0.25, 0.3, 0.3, 0.4, 0.3, 0.3, 0.2, 0.3, 0.3, 0.25, 0.3, 0.3, 0.35, 0.25, 0.2, 0.35, 0.25, 0.25, 0.3, 0.25, 0.25, 0.25, 0.3, 0.3, 0.35, 0.2, 0.4, 0.2, 0.3, 0.3, 0.3]","[0.2, 0.3, 0.3, 0.25, 0.3, 0.35, 0.2, 0.35, 0.3, 0.25, 0.3, 0.3, 0.25, 0.4, 0.1, 0.3, 0.3, 0.25, 0.3, 0.3]","[0.3, 0.28, 0.33, 0.3, 0.28, 0.28, 0.34, 0.27, 0.35, 0.36, 0.22, 0.3, 0.32, 0.34, 0.28, 0.3, 0.3, 0.3, 0.3, 0.35, 0.3, 0.32, 0.23, 0.22, 0.28, 0.3, 0.28, 0.3, 0.27, 0.25, 0.3, 0.25, 0.28, 0.3, 0.32, 0.3, 0.32, 0.28, 0.24, 0.27]","[0.77, 0.78, 0.7, 0.7, 0.72, 0.74, 0.73, 0.75, 0.78, 0.72, 0.76, 0.76, 0.72, 0.7, 0.74, 0.66, 0.74, 0.77, 0.72, 0.68]","[0.25, 0.2, 0.25, 0.3, 0.25, 0.2, 0.25, 0.25, 0.3, 0.3, 0.3, 0.25, 0.3, 0.4, 0.2, 0.2, 0.35, 0.25, 0.3, 0.25]",0.6083,0.693,-0.5725,0.2938,0.28,0.2928,0.732,0.2675
unknown,openai_gpt-5-nano,boredom,cambridge,"[0.27, 0.24, 0.22, 0.22, 0.24, 0.2, 0.25, 0.22, 0.22, 0.3, 0.2, 0.2, 0.2, 0.22, 0.3, 0.21, 0.25, 0.2, 0.2, 0.25, 0.22, 0.25, 0.25, 0.24, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.25, 0.22, 0.27, 0.2, 0.24, 0.24, 0.24, 0.23, 0.2, 0.32]","[0.28, 0.25, 0.25, 0.25, 0.2, 0.25, 0.25, 0.2, 0.2, 0.25, 0.2, 0.2, 0.22, 0.2, 0.2, 0.22, 0.2, 0.2, 0.25, 0.2, 0.25, 0.22, 0.2, 0.22, 0.28, 0.2, 0.28, 0.22, 0.2, 0.22, 0.3, 0.2, 0.24, 0.25, 0.25, 0.22, 0.3, 0.24, 0.2, 0.2]","[-0.4, -0.35, -0.3, -0.4, -0.35, -0.43, -0.4, -0.45, -0.35, -0.33, -0.35, -0.35, -0.4, -0.4, -0.45, -0.4, -0.3, -0.45, -0.35, -0.4]","[-0.55, -0.5, -0.6, -0.5, -0.6, -0.5, -0.6, -0.5, -0.6, -0.5, -0.5, -0.5, -0.6, -0.5, -0.5, -0.5, -0.6, -0.5, -0.5, -0.6, -0.6, -0.5, -0.55, -0.5, -0.5, -0.55, -0.5, -0.5, -0.5, -0.5, -0.5, -0.56, -0.5, -0.5, -0.5, -0.6, -0.5, -0.4, -0.6, -0.55]","[-0.4, -0.4, -0.5, -0.5, -0.4, -0.5, -0.6, -0.4, -0.4, -0.5, -0.5, -0.45, -0.4, -0.35, -0.5, -0.6, -0.4, -0.5, -0.41, -0.5]","[0.28, 0.28, 0.31, 0.27, 0.3, 0.28, 0.3, 0.33, 0.34, 0.34, 0.3, 0.31, 0.3, 0.3, 0.28, 0.26, 0.3, 0.35, 0.3, 0.28, 0.23, 0.3, 0.24, 0.33, 0.28, 0.3, 0.3, 0.37, 0.25, 0.24, 0.32, 0.3, 0.3, 0.33, 0.29, 0.32, 0.26, 0.37, 0.25, 0.32]","[0.18, 0.22, 0.2, 0.2, 0.23, 0.2, 0.27, 0.36, 0.2, 0.2, 0.22, 0.2, 0.2, 0.2, 0.34, 0.35, 0.19, 0.22, 0.21, 0.19]","[-0.5, -0.6, -0.6, -0.5, -0.5, -0.6, -0.5, -0.5, -0.5, -0.5, -0.6, -0.56, -0.6, -0.5, -0.5, -0.45, -0.5, -0.5, -0.5, -0.4]",0.2295,0.229,-0.3805,-0.529,-0.4605,0.2978,0.229,-0.5205
unknown,openai_gpt-5-nano,contempt,cambridge,"[0.3, 0.35, 0.3, 0.38, 0.33, 0.4, 0.33, 0.34, 0.35, 0.35, 0.4, 0.33, 0.33, 0.4, 0.32, 0.3, 0.35, 0.36, 0.33, 0.38, 0.4, 0.35, 0.32, 0.32, 0.4, 0.35, 0.3, 0.32, 0.35, 0.33, 0.34, 0.35, 0.3, 0.36, 0.3, 0.3, 0.32, 0.4, 0.34, 0.35]","[0.35, 0.35, 0.38, 0.35, 0.32, 0.4, 0.35, 0.55, 0.34, 0.42, 0.4, 0.38, 0.42, 0.4, 0.4, 0.4, 0.3, 0.35, 0.4, 0.38, 0.4, 0.4, 0.35, 0.35, 0.35, 0.4, 0.35, 0.35, 0.35, 0.35, 0.4, 0.35, 0.35, 0.35, 0.4, 0.34, 0.4, 0.3, 0.35, 0.35]","[0.7, 0.6, 0.72, 0.65, 0.65, 0.6, 0.65, 0.45, 0.65, 0.6, 0.6, 0.62, 0.62, 0.66, 0.6, 0.6, 0.62, 0.7, 0.6, 0.6]","[-0.8, -0.7, -0.7, -0.8, -0.75, -0.7, -0.7, -0.7, -0.7, -0.7, -0.7, -0.7, -0.7, -0.8, -0.7, -0.7, -0.8, -0.7, -0.8, -0.7, -0.8, -0.7, -0.7, -0.7, -0.7, -0.8, -0.7, -0.75, -0.7, -0.75, -0.7, -0.7, -0.7, -0.7, -0.7, -0.7, -0.75, -0.7, -0.75, -0.75]","[-0.6, -0.7, -0.6, -0.6, -0.6, -0.7, -0.65, -0.6, -0.6, -0.6, -0.7, -0.6, -0.6, -0.55, -0.6, -0.6, -0.6, -0.7, -0.6, -0.6]","[0.72, 0.74, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.72, 0.7, 0.72, 0.75, 0.8, 0.72, 0.66, 0.7, 0.76, 0.74, 0.66, 0.75, 0.76, 0.74, 0.74, 0.7, 0.78, 0.66, 0.78, 0.62, 0.68, 0.7, 0.7, 0.72, 0.78, 0.72, 0.78, 0.68, 0.72, 0.7, 0.72, 0.7]","[0.34, 0.34, 0.33, 0.64, 0.33, 0.34, 0.3, 0.37, 0.4, 0.31, 0.32, 0.3, 0.33, 0.34, 0.31, 0.33, 0.34, 0.33, 0.32, 0.38]","[-0.65, -0.7, -0.8, -0.7, -0.74, -0.78, -0.7, -0.6, -0.7, -0.75, -0.6, -0.75, -0.7, -0.7, -0.7, -0.7, -0.75, -0.7, -0.65, -0.7]",0.3433,0.372,0.6245,-0.725,-0.62,0.718,0.35,-0.7035
unknown,openai_gpt-5-nano,disappointment,cambridge,"[0.36, 0.35, 0.38, 0.36, 0.33, 0.3, 0.32, 0.31, 0.35, 0.32, 0.32, 0.33, 0.33, 0.32, 0.32, 0.35, 0.35, 0.32, 0.36, 0.3, 0.33, 0.33, 0.32, 0.32, 0.34, 0.35, 0.34, 0.36, 0.33, 0.35, 0.35, 0.35, 0.32, 0.35, 0.35, 0.32, 0.36, 0.34, 0.32, 0.32]","[0.34, 0.3, 0.31, 0.33, 0.3, 0.36, 0.35, 0.32, 0.35, 0.32, 0.35, 0.32, 0.35, 0.3, 0.33, 0.34, 0.34, 0.34, 0.32, 0.32, 0.33, 0.3, 0.38, 0.33, 0.31, 0.33, 0.32, 0.33, 0.34, 0.34, 0.34, 0.38, 0.35, 0.32, 0.35, 0.35, 0.35, 0.34, 0.35, 0.33]","[-0.5, -0.6, -0.55, -0.5, -0.45, -0.4, -0.55, -0.52, -0.4, -0.5, -0.55, -0.45, -0.5, -0.6, -0.55, -0.52, -0.5, -0.55, -0.55, -0.42]","[-0.63, -0.65, -0.6, -0.63, -0.65, -0.6, -0.6, -0.5, -0.6, -0.6, -0.6, -0.66, -0.7, -0.62, -0.6, -0.6, -0.65, -0.7, -0.6, -0.62, -0.6, -0.63, -0.7, -0.6, -0.65, -0.65, -0.6, -0.7, -0.6, -0.6, -0.6, -0.6, -0.65, -0.65, -0.65, -0.7, -0.6, -0.7, -0.6, -0.6]","[-0.6, -0.6, -0.6, -0.6, -0.6, -0.6, -0.7, -0.6, -0.7, -0.6, -0.6, -0.65, -0.6, -0.55, -0.6, -0.6, -0.6, -0.6, -0.65, -0.6]","[0.28, 0.3, 0.34, 0.3, 0.3, 0.3, 0.28, 0.3, 0.33, 0.33, 0.31, 0.3, 0.29, 0.29, 0.34, 0.3, 0.3, 0.3, 0.3, 0.28, 0.34, 0.3, 0.3, 0.33, 0.3, 0.31, 0.24, 0.32, 0.3, 0.33, 0.33, 0.35, 0.3, 0.32, 0.28, 0.3, 0.29, 0.3, 0.32, 0.32]","[0.37, 0.31, 0.41, 0.4, 0.43, 0.4, 0.34, 0.4, 0.43, 0.32, 0.4, 0.36, 0.38, 0.33, 0.39, 0.46, 0.37, 0.42, 0.46, 0.4]","[-0.67, -0.69, -0.6, -0.6, -0.62, -0.65, -0.6, -0.68, -0.6, -0.62, -0.65, -0.6, -0.65, -0.6, -0.67, -0.6, -0.6, -0.6, -0.6, -0.6]",0.3357,0.334,-0.508,-0.6272,-0.6125,0.3063,0.389,-0.625
unknown,openai_gpt-5-nano,disgust,cambridge,"[0.6, 0.62, 0.6, 0.62, 0.7, 0.7, 0.62, 0.63, 0.62, 0.66, 0.62, 0.66, 0.64, 0.64, 0.6, 0.66, 0.6, 0.64, 0.55, 0.63, 0.66, 0.7, 0.6, 0.68, 0.62, 0.6, 0.62, 0.6, 0.62, 0.65, 0.5, 0.6, 0.7, 0.6, 0.62, 0.65, 0.68, 0.6, 0.62, 0.62]","[0.7, 0.66, 0.66, 0.65, 0.7, 0.64, 0.66, 0.75, 0.68, 0.62, 0.72, 0.7, 0.66, 0.7, 0.65, 0.7, 0.66, 0.65, 0.65, 0.75, 0.66, 0.7, 0.65, 0.65, 0.74, 0.66, 0.72, 0.62, 0.66, 0.68, 0.65, 0.65, 0.7, 0.65, 0.7, 0.65, 0.64, 0.62, 0.65, 0.7]","[0.1, -0.68, 0.35, -0.3, -0.5, -0.35, -0.5, -0.46, -0.45, 0.3, -0.48, -0.4, -0.4, 0.2, 0.2, -0.3, -0.65, -0.3, 0.2, 0.2]","[-0.85, -0.85, -0.85, -0.86, -0.85, -0.85, -0.85, -0.9, -0.9, -0.85, -0.9, -0.9, -0.85, -0.9, -0.85, -0.9, -0.9, -0.85, -0.9, -0.85, -0.9, -0.9, -0.85, -0.85, -0.85, -0.85, -0.9, -0.85, -0.9, -0.9, -0.9, -0.9, -0.85, -0.85, -0.9, -0.9, -0.9, -0.9, -0.85, -0.9]","[-0.85, -0.85, -0.85, -0.8, -0.85, -0.85, -0.85, -0.85, -0.85, -0.8, -0.85, -0.85, -0.9, -0.85, -0.85, -0.85, -0.9, -0.9, -0.85, -0.85]","[0.4, 0.45, 0.43, 0.33, 0.4, 0.55, 0.38, 0.3, 0.6, 0.3, 0.3, 0.4, 0.4, 0.35, 0.3, 0.33, 0.34, 0.27, 0.57, 0.4, 0.35, 0.35, 0.45, 0.32, 0.35, 0.35, 0.32, 0.3, 0.4, 0.42, 0.4, 0.46, 0.34, 0.4, 0.42, 0.31, 0.32, 0.3, 0.55, 0.4]","[0.47, 0.33, 0.36, 0.36, 0.37, 0.3, 0.39, 0.47, 0.33, 0.4, 0.34, 0.42, 0.38, 0.37, 0.4, 0.38, 0.3, 0.34, 0.33, 0.3]","[-0.85, -0.85, -0.8, -0.85, -0.85, -0.9, -0.8, -0.85, -0.85, -0.85, -0.85, -0.8, -0.85, -0.85, -0.8, -0.85, -0.9, -0.85, -0.8, -0.85]",0.6288,0.6727,-0.211,-0.8752,-0.8525,0.3828,0.367,-0.8425
unknown,openai_gpt-5-nano,distraction,cambridge,"[0.4, 0.4, 0.42, 0.42, 0.38, 0.4, 0.44, 0.4, 0.35, 0.38, 0.4, 0.4, 0.41, 0.34, 0.41, 0.38, 0.4, 0.35, 0.35, 0.35, 0.4, 0.35, 0.35, 0.4, 0.4, 0.38, 0.4, 0.4, 0.35, 0.38, 0.4, 0.4, 0.4, 0.38, 0.35, 0.4, 0.4, 0.4, 0.35, 0.36]","[0.45, 0.4, 0.45, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.35, 0.35, 0.35, 0.4, 0.4, 0.45, 0.4, 0.38, 0.4, 0.4, 0.4, 0.4, 0.41, 0.4, 0.4, 0.4, 0.35, 0.4, 0.38, 0.45, 0.4, 0.4, 0.4, 0.4, 0.4, 0.35, 0.35, 0.4, 0.33, 0.35, 0.4]","[-0.35, -0.35, -0.25, -0.35, -0.38, -0.4, -0.52, -0.3, -0.5, -0.36, -0.2, -0.5, -0.47, -0.5, -0.35, -0.4, -0.2, -0.4, -0.4, -0.45]","[-0.6, -0.7, -0.65, -0.5, -0.7, -0.6, -0.6, -0.6, -0.5, -0.64, -0.65, -0.6, -0.62, -0.65, -0.55, -0.7, -0.5, -0.6, -0.64, -0.6, -0.6, -0.6, -0.5, -0.62, -0.6, -0.65, -0.64, -0.55, -0.62, -0.5, -0.6, -0.65, -0.5, -0.6, -0.5, -0.7, -0.6, -0.6, -0.55, -0.65]","[-0.6, -0.68, -0.6, -0.65, -0.7, -0.6, -0.5, -0.6, -0.6, -0.6, -0.6, -0.6, -0.7, -0.7, -0.7, -0.62, -0.65, -0.65, -0.7, -0.6]","[0.24, 0.36, 0.32, 0.37, 0.3, 0.38, 0.38, 0.36, 0.34, 0.34, 0.3, 0.34, 0.36, 0.34, 0.36, 0.38, 0.3, 0.33, 0.32, 0.3, 0.31, 0.4, 0.3, 0.36, 0.34, 0.35, 0.34, 0.35, 0.35, 0.35, 0.35, 0.31, 0.36, 0.31, 0.35, 0.33, 0.33, 0.35, 0.37, 0.34]","[0.62, 0.67, 0.66, 0.54, 0.66, 0.62, 0.54, 0.62, 0.66, 0.54, 0.44, 0.66, 0.74, 0.63, 0.63, 0.65, 0.66, 0.61, 0.62, 0.62]","[-0.55, -0.65, -0.5, -0.6, -0.65, -0.6, -0.65, -0.65, -0.6, -0.6, -0.65, -0.6, -0.5, -0.66, -0.62, -0.6, -0.7, -0.65, -0.68, -0.62]",0.3858,0.3938,-0.3815,-0.6008,-0.6325,0.3392,0.6195,-0.6165
